イベントID	step	区分	イベント名	強度_0to1	対象	主な影響方向	発生源	関連国	日本社会状態	若者への入力文
OE039	39	組織判断	企業・組織の採用育成判断	0.45	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: SNS92.2継続で採用発信をさらに絞り込み。新卒厳選・中途安保クラウド特化を無音継続。 / 東京湾岸工科専門学校: SNS92.2で不安頂点の学生に、地元中小就職実績を即時可視化し進路ルートを具体提示する。 / 東北ライフライン保守株式会社: SNS不安92.2で応募減がさらに悪化。工業高・高専との協定を深め、インフラ安定性を不安社会への訴求軸に転換し応募数死守を継続する。	未来通信システム株式会社: SNS不安高騰で採用情報の真偽判断が困難になり新卒の志望企業絞り込みが遅延する。 / 東京湾岸工科専門学校: 不安92.2継続で自己効力感低下が深刻化し、就職意欲の萎縮と内向き志向が広がるリスクがある。 / 東北ライフライン保守株式会社: SNS不安増幅下でインフラ職の安定性が再評価されつつあるが、応募数回復は遅行。在籍若手は不確実感と向き合い続ける。 現役側には 未来通信システム株式会社: 安保・クラウド転換加速で中堅IT職に職務再定義の圧力が急速に高まる。 / 東京湾岸工科専門学校: 教職員の二次消耗が拡大し、支援品質低下が学生不安をさらに増幅させる悪循環リスクがある。 / 東北ライフライン保守株式会社: 広域共同化推進で既存職員の業務範囲が拡大。スキル再構築圧力が高まるが雇用継続は担保される見通し。
FB050	40	社会反応	社会的撤退の拡大	0.50	全体	希望経路↓ 雇用不確実性↑	若者・現役行動フィードバック	日本国内	撤退43.9、ケア16.5、情報過敏15.6	撤退・回避が増え、学習や就労移行の経路が細く見えやすい。
OE040	40	組織判断	企業・組織の採用育成判断	0.42	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: SNS92.7で採用市場混乱継続。安保クラウド特化の中途採用を静かに加速し新卒厳選を維持。 / 東京湾岸工科専門学校: SNS92.7継続で入学志願者減少リスクが顕在化。AI・DX関連就職ルートを明示し入学動機を強化する。 / 関東広域ロジスティクス株式会社: SNS不安92.7で採用市場は最悪水準継続。新卒最小枠の維持のみ。追加採用の封印を継続する。	未来通信システム株式会社: 安保クラウド特化でスキル要件が絞られ、AI汎用人材との格差が明確化し始める。 / 東京湾岸工科専門学校: SNS不安継続で自己肯定感が低下。就職実績の可視化が不十分だと離学・進路変更リスクが高まる。 / 関東広域ロジスティクス株式会社: 採用市場悪化と職場不安の長期化で若手の離職意向がさらに上昇する。 現役側には 未来通信システム株式会社: 公共→民間クラウド転換圧力が現場ITに直撃し、再学習の期限感が強まる。 / 東京湾岸工科専門学校: 教職員の疲弊が慢性化しつつある。研修効果が出ない場合は中堅層の離職リスクが顕在化する。 / 関東広域ロジスティクス株式会社: 現場不安の慢性化で中堅ドライバーの疲弊と静的離脱リスクが高まる。
FB051	41	社会反応	社会的撤退の拡大	0.33	全体	希望経路↓ 雇用不確実性↑	若者・現役行動フィードバック	日本国内	撤退34.2、情報過敏15.2、生活防衛14.1	撤退・回避が増え、学習や就労移行の経路が細く見えやすい。
OE041	41	組織判断	企業・組織の採用育成判断	0.44	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 雇用不確実85.8で採用慎重継続。安保・民間クラウド特化中途を強化し新卒厳選維持。 / 関東広域ロジスティクス株式会社: SNS不安85.3で採用市場は微改善。最小新卒枠を維持しつつ次回採用窓口の条件評価を開始する。 / 桐野市産業雇用課: 情報発信のみ継続。財政圧下でマッチング・奨励金機能の復活余地はなし。	未来通信システム株式会社: AI・安保クラウド以外の採用枠が縮小し専門特化への不安が拡大。 / 関東広域ロジスティクス株式会社: SNS不安低下でキャリア不安はやや緩和。ただし採用市場低迷継続で就職難感は残存する。 / 桐野市産業雇用課: SNS不安と雇用不確実性が重なり、地域残留志向がさらに低下する。 現役側には 未来通信システム株式会社: 公共系IT職の社内転換圧力が増大し再学習・配置転換負担が高まる。 / 関東広域ロジスティクス株式会社: ロボ再評価プロセス起動の情報が現場に伝わり、中堅ドライバー層の雇用不安がやや再燃するリスクがある。 / 桐野市産業雇用課: 雇用維持の保証がない中、就業継続不安が地域全体に静かに拡散する。
FB052	42	社会反応	社会的撤退の拡大	0.32	全体	希望経路↓ 雇用不確実性↑	若者・現役行動フィードバック	日本国内	撤退33.6、情報過敏30.1、ケア13.9	撤退・回避が増え、学習や就労移行の経路が細く見えやすい。
FB053	42	社会反応	情報過敏の拡大	0.34	全体	SNS不安↑ 地政学体感リスク↑	若者・現役行動フィードバック	日本国内	撤退33.6、情報過敏30.1、ケア13.9	ニュースやSNSの確認が増え、外圧が日常の不安として体感されやすくなる。
OE042	42	組織判断	企業・組織の採用育成判断	0.44	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 雇用不確実89.5でさらに慎重化。安保・民間クラウド即戦力中途を絞り込み、新卒は最小限厳選継続。 / 東京湾岸工科専門学校: 雇用不確実性89.5の高止まりで志願者心理が凍る。AI就職内定実績を入学説明会の中心に置き、就職保証イメージを強化する。 / 北関東精密加工株式会社: 採用凍結を継続。雇用不確実性89.5・政策バッファ16.1低下で外部採用リスクは回避不能。	未来通信システム株式会社: AI・安保スキル保有者以外への選別が強化。希望経路の喪失と慢性疲弊が蓄積し離職リスク上昇。 / 東京湾岸工科専門学校: 就職経路の不透明感が増す中、内定実績の見える化が入学動機の最終拠り所になる。希望経路が狭まる。 / 北関東精密加工株式会社: 就職先選択の不安と困難が増す。AI不安高止まりで地方製造業への将来不信が広がりやすい。 現役側には 未来通信システム株式会社: 公共縮小で職務転換圧力が増大。慢性疲労下での再学習要求が重なり精神的限界が近づく。 / 東京湾岸工科専門学校: 中堅教職員は制度支援の遅れと慢性負荷の複合で離職意向が上昇しやすい。面談が安全弁になる。 / 北関東精密加工株式会社: 採用凍結継続で既存社員の多能工化・配置転換圧力が高まる。疲弊感が蓄積しやすい状況が続く。
WE047	42	世界イベント	AI雇用不安増幅の高止まり	0.99	全体	希望経路↓ 自己効力感↓ 慢性負荷↑	雇用不確実性	ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)	ステップ42: 雇用不確実性が89.5。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は16.1。	AIと景気の不確実性により、努力が報われる経路が見えにくくなる。 新しい事件というより、高い不安が続いて疲労感を生む。
WE048	42	世界イベント	地政学SNS不安拡散の高止まり	0.88	全体	不安↑ 怒り↑ 逃避行動↑ 慢性負荷↑	SNS不安増幅	ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)	ステップ42: 雇用不確実性が89.5。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は16.1。	危機情報がSNSで増幅し、不安と怒りが日常会話に入り込む。 新しい事件というより、高い不安が続いて疲労感を生む。
WE049	42	制度制約	財政制約による支援遅れの高止まり	1.00	全体	制度信頼↓ 裏切られ感↑ 慢性負荷↑	日本社会状態	日本	ステップ42: 雇用不確実性が89.5。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は16.1。	財政圧力により若者支援や生活支援が遅れ、制度への失望が出やすい。 新しい事件というより、高い不安が続いて疲労感を生む。
FB054	43	社会反応	社会的撤退の拡大	0.44	全体	希望経路↓ 雇用不確実性↑	若者・現役行動フィードバック	日本国内	撤退40.3、生活防衛16.6、ケア9.5	撤退・回避が増え、学習や就労移行の経路が細く見えやすい。
OE043	43	組織判断	企業・組織の採用育成判断	0.36	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 計算制約67.2深刻化で計算効率AI人材を最優先。新卒厳選継続、中途はコンピュート最適化専門家に集中。 / 関東広域ロジスティクス株式会社: SNS不安88.5で採用市場萎縮継続。新卒枠は最小限維持、条件評価は慎重継続。 / 桐野市産業雇用課: 情報発信のみ継続。WE050格差拡大で地元中小の採用力低下がさらに加速。奨励金復元余地なし。	未来通信システム株式会社: 計算格差拡大でAI研修機会の社外格差が顕在化。自社内確保できた若手とそれ以外の分断懸念が生じる。 / 関東広域ロジスティクス株式会社: 物流現場の若手はWE050でデジタルスキル格差を感じ始め、進路不安が拡大する。 / 桐野市産業雇用課: 計算格差拡大で地方若者がAI学習機会から遠ざかり、都市圏との進路格差が不可視的に固定化する。 現役側には 未来通信システム株式会社: 計算制約下でコンピュート効率化スキルが評価軸に加わり、既存IT職への再学習圧力がさらに高まる。 / 関東広域ロジスティクス株式会社: SNS不安増幅でドライバーの将来不安が高まり、賃金議論遅延が離職加速の引き金になりうる。 / 桐野市産業雇用課: AI・ロボ導入遅れの地域企業で雇用不安が高まり、転職・流出が静かに加速する。
WE050	43	世界イベント	半導体・計算資源制約の悪化	0.35	全体	学習機会格差↑ 雇用不安↑	計算資源制約	ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)	ステップ43: SNS不安増幅が88.5。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は15.5。	計算資源と半導体制約により、AI利用格差と進路不安が広がる。 直近で悪化しており、前よりも日常の判断に入り込みやすい。
FB055	44	社会反応	社会的撤退の拡大	0.26	全体	希望経路↓ 雇用不確実性↑	若者・現役行動フィードバック	日本国内	撤退30.8、情報過敏20.6、生活防衛16.7	撤退・回避が増え、学習や就労移行の経路が細く見えやすい。
OE044	44	組織判断	企業・組織の採用育成判断	0.50	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	未来通信システム株式会社: 新卒はAI×安保クラウド適性を厳選継続。SNS不安で優秀層の内定辞退リスク上昇、早期内定・安定メッセージを強化。 / 東京湾岸工科専門学校: SNS不安90.7で志願者の離脱リスクが増大。就職実績の可視化と対話型説明会で入学意欲の凍結を防止する。 / 北関東精密加工株式会社: 採用凍結継続。財政87.9悪化・労働不確実88.4で中途も見送り。多能工化深化を最優先とする。	未来通信システム株式会社: SNS経由でAI代替不安が若手に蔓延。自社内でも離職・精神不調・選別感の三重苦が発生リスク。 / 東京湾岸工科専門学校: SNS不安が進路決定を停滞させ、入学・就職意欲の二重凍結リスクが高まる。 / 北関東精密加工株式会社: SNS不安90.7深刻化でAI格差不安と地方就職不安が重なり若手の離職リスクが高まる。 現役側には 未来通信システム株式会社: 現役IT職はSNS情報過多で再学習圧力と将来不安が同時に高まり、燃え尽き症候群リスクが上昇する。 / 東京湾岸工科専門学校: AI不安が教員・実習担当に伝播し、カリキュラム転換への現場抵抗が強まる懸念がある。 / 北関東精密加工株式会社: 採用凍結継続で昇進停滞が深まる。多能工化負担増で中堅層に疲弊感が蓄積する。
FB056	45	社会反応	社会的撤退の拡大	0.28	全体	希望経路↓ 雇用不確実性↑	若者・現役行動フィードバック	日本国内	撤退31.5、情報過敏28.1、ケア9.4	撤退・回避が増え、学習や就労移行の経路が細く見えやすい。
FB057	45	社会反応	情報過敏の拡大	0.31	全体	SNS不安↑ 地政学体感リスク↑	若者・現役行動フィードバック	日本国内	撤退31.5、情報過敏28.1、ケア9.4	ニュースやSNSの確認が増え、外圧が日常の不安として体感されやすくなる。
OE045	45	組織判断	企業・組織の採用育成判断	0.50	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	未来通信システム株式会社: SNS不安94.7で内定辞退急増。早期内定・安定訴求を強化し安保クラウド適性で厳選継続。 / 東京湾岸工科専門学校: SNS不安94.7で志願者の逃避行動が顕在化。就職実績データの即時公開と個別相談強化で不安を吸収する。 / 北関東精密加工株式会社: 採用凍結継続。財政89.5・労働不確実90.2の双高位で解除根拠なし。多能工化を雇用確保策として深化継続。	未来通信システム株式会社: SNS不安でAI選別恐怖が増幅。選ばれた若手でも精神的消耗と離職意向が深刻化する。 / 東京湾岸工科専門学校: SNS逃避行動で入学・学習継続意欲が低下。情報リテラシー教育が自衛手段として機能し始める。 / 北関東精密加工株式会社: SNS不安増幅で離職意向が高まるが、安定ロール可視化で一定の定着は期待できる。 現役側には 未来通信システム株式会社: クラウド・安保専門職は相対安定。汎用IT職は再学習圧力と将来不安が同時進行する。 / 東京湾岸工科専門学校: 教職員のSNS消耗が激化。カリキュラム改革への余力が縮小するリスクが高まる。 / 北関東精密加工株式会社: 多能工化強化で役割転換圧力増加。SNS不安が職場内不確実感を増幅させる。
WE051	45	世界イベント	地政学SNS不安拡散の悪化	1.00	全体	不安↑ 怒り↑ 逃避行動↑	SNS不安増幅	ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)	ステップ45: SNS不安増幅が94.7。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は11.9。	危機情報がSNSで増幅し、不安と怒りが日常会話に入り込む。 直近で悪化しており、前よりも日常の判断に入り込みやすい。
FB058	46	社会反応	社会的撤退の拡大	0.40	全体	希望経路↓ 雇用不確実性↑	若者・現役行動フィードバック	日本国内	撤退38.2、情報過敏24.7、ケア17.1	撤退・回避が増え、学習や就労移行の経路が細く見えやすい。
OE046	46	組織判断	企業・組織の採用育成判断	0.46	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	さくら在宅ケア株式会社: 新卒ゼロ継続。北朝鮮情勢で応募市場さらに収縮。資格復職者への個別接触を細く維持するのみ。 / 東京湾岸工科専門学校: 限定戦争不安で志願者の将来予見性急落。就職実績の即時更新と個別進路説明会を継続強化する。 / 未来通信システム株式会社: 限定戦争現実化でSNS不安継続。安保クラウド適性訴求と早期内定提示で採用確保を維持。	さくら在宅ケア株式会社: 地政学不安で職場変更リスク認知が高まり、在職若手の離職が若干抑制される可能性あり。 / 東京湾岸工科専門学校: 限定戦争・SNS不安で将来設計の断念傾向増。即時就職志向が強まりスキル投資意欲が低下する恐れ。 / 未来通信システム株式会社: 計算資源格差拡大でAI学習機会に不均等が生じ進路不安が深まる。 現役側には さくら在宅ケア株式会社: 供給網悪化で介護用品・機器の調達コスト上昇。現場職員の実務負荷がさらに増加する。 / 東京湾岸工科専門学校: 供給網不安・物価上昇で生活防衛優先。資格取得・スキルアップ支援ニーズが専門学校に集まる可能性。 / 未来通信システム株式会社: 安保クラウド需要急増でセキュリティ職に活路。非専門職は職務転換圧力が増す。
WE052	46	戦争	世界限定戦争発生	0.95	全体	将来予見性↓ 生活防衛↑ 制度信頼↓	国家LLMリスク段階	北朝鮮	ステップ46: SNS不安増幅が91.9。高リスク国: 北朝鮮(限定戦争)、ウクライナ(限定戦争)、中国(間接衝突)、台湾(間接衝突)、ロシア(間接衝突)。日本の緩衝政策余力は10.0。	北朝鮮が限定戦争段階に入り、長期計画と生活安心感が揺らぐ。
WE053	46	世界イベント	間接衝突拡大	0.72	全体	地政学リスク↑ SNS不安↑	国家LLMリスク段階	中国、台湾	ステップ46: SNS不安増幅が91.9。高リスク国: 北朝鮮(限定戦争)、ウクライナ(限定戦争)、中国(間接衝突)、台湾(間接衝突)、ロシア(間接衝突)。日本の緩衝政策余力は10.0。	中国、台湾の間接衝突化により、SNS上の不安と将来予見性の低下が強まる。
WE054	46	世界イベント	半導体・計算資源制約の悪化	0.55	全体	学習機会格差↑ 雇用不安↑	計算資源制約	北朝鮮(限定戦争)、ウクライナ(限定戦争)、中国(間接衝突)、台湾(間接衝突)、ロシア(間接衝突)	ステップ46: SNS不安増幅が91.9。高リスク国: 北朝鮮(限定戦争)、ウクライナ(限定戦争)、中国(間接衝突)、台湾(間接衝突)、ロシア(間接衝突)。日本の緩衝政策余力は10.0。	計算資源と半導体制約により、AI利用格差と進路不安が広がる。 直近で悪化しており、前よりも日常の判断に入り込みやすい。
WE055	46	世界イベント	供給網不安拡大の悪化	0.62	全体	物価不安↑ 雇用安定↓	供給網不安	北朝鮮(限定戦争)、ウクライナ(限定戦争)、中国(間接衝突)、台湾(間接衝突)、ロシア(間接衝突)	ステップ46: SNS不安増幅が91.9。高リスク国: 北朝鮮(限定戦争)、ウクライナ(限定戦争)、中国(間接衝突)、台湾(間接衝突)、ロシア(間接衝突)。日本の緩衝政策余力は10.0。	供給網の不安定化により、物価と企業採用への不安が残る。 直近で悪化しており、前よりも日常の判断に入り込みやすい。
FB059	47	社会反応	社会的撤退の拡大	0.40	全体	希望経路↓ 雇用不確実性↑	若者・現役行動フィードバック	日本国内	撤退38.1、ケア20.9、情報過敏18.8	撤退・回避が増え、学習や就労移行の経路が細く見えやすい。
FB060	47	社会反応	ケア負担の制度要求	0.30	全体	財政圧力↑ 制度信頼↓	若者・現役行動フィードバック	日本国内	撤退38.1、ケア20.9、情報過敏18.8	介護やケア負担が個人の限界を超え、制度対応を求める声が強まる。
OE047	47	組織判断	企業・組織の採用育成判断	0.45	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	東京湾岸工科専門学校: SNS不安91.8で志願者判断が歪む。就職実績即時公開と個別進路相談を強化し不安層にアプローチする。 / 未来通信システム株式会社: SNS不安91.8継続。安保クラウド適性・心理的安定を前面に出し、早期内定で採用確保維持。 / さくら在宅ケア株式会社: 新卒ゼロ継続。SNS不安で他業種流出者が介護転職を模索し始める兆し。個別接触を維持。	東京湾岸工科専門学校: SNS不安91.8で進路選択が感情主導・短期志向化し将来設計の主体性が低下する。 / 未来通信システム株式会社: SNS不安91.8で就職先選択に心理的安定・安保関連適性が優先軸化する。 / さくら在宅ケア株式会社: 他業種不安増で介護転職検討の若者が微増。ただし賃金・職場環境の壁は依然高い。 現役側には 東京湾岸工科専門学校: 財政圧力90.0で兼任・業務削減圧力が増し教職員の疲弊感と離職リスクが高まる。 / 未来通信システム株式会社: 安保IT・防衛クラウドへのスキル転換圧力が現役IT世代に高まる。 / さくら在宅ケア株式会社: SNS不安で在職者の精神的疲弊が増す。ケア意義訴求がメンタル保全と定着を兼ねる効果。
FB061	48	社会反応	社会的撤退の拡大	0.31	全体	希望経路↓ 雇用不確実性↑	若者・現役行動フィードバック	日本国内	撤退33.2、ケア21.3、情報過敏20.3	撤退・回避が増え、学習や就労移行の経路が細く見えやすい。
FB062	48	社会反応	ケア負担の制度要求	0.31	全体	財政圧力↑ 制度信頼↓	若者・現役行動フィードバック	日本国内	撤退33.2、ケア21.3、情報過敏20.3	介護やケア負担が個人の限界を超え、制度対応を求める声が強まる。
OE048	48	組織判断	企業・組織の採用育成判断	0.47	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: SNS不安93.0・希望経路↓継続。AI雇用不確実性を先手開示し安保クラウド職種の成長経路を前面提示。 / 首都圏業務支援株式会社: 採用機能消滅の社会的固定継続。SNS93.0が「BPO＝消失職種」の認識をさらに強化。回復可能性の観測域外。 / 関東広域ロジスティクス株式会社: 新卒は管理候補のみ維持。中途即戦力ドライバー採用継続もSNS不安93.0で応募減を懸念。	未来通信システム株式会社: 希望経路不透明で入社後早期離脱リスク。AI職能以外の若手に自分は不要かという疲弊感が蓄積。 / 首都圏業務支援株式会社: SNS不安93.0下でBPO回避が若年層の自明の前提として定着。WE056の希望経路喪失と慢性疲労が重なる。 / 関東広域ロジスティクス株式会社: AI雇用不安の慢性疲労化でWE056が継続。物流業への就職忌避・早期離職リスクが上昇し採用市場がさらに悪化。 現役側には 未来通信システム株式会社: 慢性負荷継続で中堅IT職に再学習疲れが蓄積。職務転換の押し付け感が離職率を押し上げるリスク。 / 首都圏業務支援株式会社: 元従業員はバッファ9.4の実質無機能下で再就職困難が深化。WE057の慢性不安が生活防衛行動を強化。 / 関東広域ロジスティクス株式会社: 現場の閉塞感・制度不信が蓄積。ドライバー転職意欲が高まり中堅層の定着が悪化。地方拠点の空洞化懸念。
WE056	48	世界イベント	AI雇用不安増幅の高止まり	1.00	全体	希望経路↓ 自己効力感↓ 慢性負荷↑	雇用不確実性	北朝鮮(限定戦争)、ウクライナ(限定戦争)、中国(間接衝突)、台湾(間接衝突)、ロシア(間接衝突)	ステップ48: SNS不安増幅が93.0。高リスク国: 北朝鮮(限定戦争)、ウクライナ(限定戦争)、中国(間接衝突)、台湾(間接衝突)、ロシア(間接衝突)。日本の緩衝政策余力は9.4。	AIと景気の不確実性により、努力が報われる経路が見えにくくなる。 新しい事件というより、高い不安が続いて疲労感を生む。
WE057	48	世界イベント	地政学SNS不安拡散の高止まり	1.00	全体	不安↑ 怒り↑ 逃避行動↑ 慢性負荷↑	SNS不安増幅	北朝鮮(限定戦争)、ウクライナ(限定戦争)、中国(間接衝突)、台湾(間接衝突)、ロシア(間接衝突)	ステップ48: SNS不安増幅が93.0。高リスク国: 北朝鮮(限定戦争)、ウクライナ(限定戦争)、中国(間接衝突)、台湾(間接衝突)、ロシア(間接衝突)。日本の緩衝政策余力は9.4。	危機情報がSNSで増幅し、不安と怒りが日常会話に入り込む。 新しい事件というより、高い不安が続いて疲労感を生む。
WE058	48	制度制約	財政制約による支援遅れの高止まり	1.00	全体	制度信頼↓ 裏切られ感↑ 慢性負荷↑	日本社会状態	日本	ステップ48: SNS不安増幅が93.0。高リスク国: 北朝鮮(限定戦争)、ウクライナ(限定戦争)、中国(間接衝突)、台湾(間接衝突)、ロシア(間接衝突)。日本の緩衝政策余力は9.4。	財政圧力により若者支援や生活支援が遅れ、制度への失望が出やすい。 新しい事件というより、高い不安が続いて疲労感を生む。
FB063	49	社会反応	社会的撤退の拡大	0.40	全体	希望経路↓ 雇用不確実性↑	若者・現役行動フィードバック	日本国内	撤退38.3、ケア15.8、情報過敏14.6	撤退・回避が増え、学習や就労移行の経路が細く見えやすい。
OE049	49	組織判断	企業・組織の採用育成判断	0.46	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	さくら在宅ケア株式会社: 新卒ゼロ継続。財政圧力88.7で介護報酬改定下振れリスク高まり採用枠凍結。他業種離職者への個別接触と体験就労の口を細く維持。 / 未来通信システム株式会社: SNS不安88.2・労働不確実86.2継続。安保クラウド職への成長経路を前面化し厳選維持。 / 北関東精密加工株式会社: 採用凍結維持。労働不確実86.2・財政88.7は依然高く、解除根拠なし。政策バッファ14.0の微回復を注視。	さくら在宅ケア株式会社: 財政圧力下の報酬不透明感が就職忌避を強める。在職若手は安定感で残留も将来報酬への不安が拡大。 / 未来通信システム株式会社: 財政不安とSNS拡散で内定不安・キャリア不透明感が増幅する。 / 北関東精密加工株式会社: SNS不安微改善で入社意欲の底打ち兆し。在籍若手の自己効力感は依然低く、ロール可視化が引き続き重要。 現役側には さくら在宅ケア株式会社: 中堅層は公的制度縮小への不信が蓄積。賃上げ停滞と財政圧力の重なりで離職意欲の潜在リスクが上昇。 / 未来通信システム株式会社: 財政圧で賃上げ期待↓・再学習圧力継続。慢性負荷が心理的離脱リスクを高める。 / 北関東精密加工株式会社: 雇用維持継続で中堅層の安心感は保たれる。財政圧力下の昇給停滞が定着意欲に影響し続ける。
FB064	50	社会反応	社会的撤退の拡大	0.33	全体	希望経路↓ 雇用不確実性↑	若者・現役行動フィードバック	日本国内	撤退34.4、ケア15.7、情報過敏15.3	撤退・回避が増え、学習や就労移行の経路が細く見えやすい。
OE050	50	組織判断	企業・組織の採用育成判断	0.48	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: SNS91.2・労働不確実90.0で採用不安継続。安保クラウド専門職に絞り厳選維持。 / 北関東精密加工株式会社: 採用凍結継続。労働不確実90.0・SNS不安91.2・財政89.6が三重悪化し解除根拠は完全に消失。 / 首都圏業務支援株式会社: 採用機能消滅固定。SNS91.2がBPO＝消失職種認識を社会的事実として固定。韓国間接衝突拡大が就活SNSに伝播し回避強化。	未来通信システム株式会社: SNS91.2で将来予見性が低下。AI選別不安と職種消滅不安が同時に高まる。 / 北関東精密加工株式会社: SNS不安91.2が将来設計を困難にし、在籍若手の潜在的離職意向が静かに高まる。 / 首都圏業務支援株式会社: BPO系就職はSNS上で自傷行為と同義化。進路選択から完全排除。若年層の事務系全般への不安が波及拡大。 現役側には 未来通信システム株式会社: 韓国衝突化で地政学不安が拡大。現役IT職に緊急再学習圧力が高まる。 / 北関東精密加工株式会社: 現場熟練層が地域雇用の砦として残るが、新しい役割移行の見通しが立たず閉塞感が強まる。 / 首都圏業務支援株式会社: 元BPO在籍者の再就職スティグマが地政学不安と結合。転職市場での事務系経験の評価価値が更に下落。
WE059	50	世界イベント	間接衝突拡大	0.72	全体	地政学リスク↑ SNS不安↑	国家LLMリスク段階	韓国	ステップ50: SNS不安増幅が91.2。高リスク国: ウクライナ(限定戦争)、北朝鮮(限定戦争)、台湾(間接衝突)、ロシア(間接衝突)、韓国(間接衝突)。日本の緩衝政策余力は12.2。	韓国の間接衝突化により、SNS上の不安と将来予見性の低下が強まる。
FB065	51	社会反応	社会的撤退の拡大	0.40	全体	希望経路↓ 雇用不確実性↑	若者・現役行動フィードバック	日本国内	撤退38.4、情報過敏19.7、ケア18.8	撤退・回避が増え、学習や就労移行の経路が細く見えやすい。
FB066	51	社会反応	ケア負担の制度要求	0.26	全体	財政圧力↑ 制度信頼↓	若者・現役行動フィードバック	日本国内	撤退38.4、情報過敏19.7、ケア18.8	介護やケア負担が個人の限界を超え、制度対応を求める声が強まる。
OE051	51	組織判断	企業・組織の採用育成判断	0.48	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	関東広域ロジスティクス株式会社: 新卒管理候補のみ継続。SNS不安92.7で応募意欲さらに低下し中途ドライバー確保は構造的困難に。 / 未来通信システム株式会社: SNS92.7・労働90.5でさらに悪化。安保クラウド専門職に絞り、心理安定訴求で厳選継続。 / 北関東精密加工株式会社: 採用凍結継続。SNS92.7・労働不確実90.5がともに前ステップより悪化し、解除根拠は完全に存在しない。	関東広域ロジスティクス株式会社: 昇格経路不透明なまま心理的安全施策のみでは離職抑制に限界が生じる。 / 未来通信システム株式会社: SNS不安急増で就活回避・内定辞退が増加。AI専門職以外は選別不安が一層深刻化。 / 北関東精密加工株式会社: SNS不安92.7が加工技術の将来価値への疑念を煽り、在籍若手の転職意向が過去最高水準に達しつつある。 現役側には 関東広域ロジスティクス株式会社: ドライバー高齢化と中途採用難が重なり現場負荷が集中し疲弊が加速する。 / 未来通信システム株式会社: SNS不安で転職意欲低下・現職固守傾向が強まり、再学習への集中が困難化。 / 北関東精密加工株式会社: 現場ベテランに「いつまで続くのか」感が蓄積し、疲弊と見通し不透明感が重なって精神的疲労が増大している。
FB067	52	社会反応	社会的撤退の拡大	0.26	全体	希望経路↓ 雇用不確実性↑	若者・現役行動フィードバック	日本国内	撤退30.5、情報過敏24.5、ケア19.1	撤退・回避が増え、学習や就労移行の経路が細く見えやすい。
FB068	52	社会反応	ケア負担の制度要求	0.27	全体	財政圧力↑ 制度信頼↓	若者・現役行動フィードバック	日本国内	撤退30.5、情報過敏24.5、ケア19.1	介護やケア負担が個人の限界を超え、制度対応を求める声が強まる。
