step	scenario_mode	event_id	event_type	event_name	start_step	end_step	intensity_0to1	probability_0to1	target	direction	description
63	policy_search_with_sustain_hope_family	BP05	政策	出生非強制・監査ガードレール	15	83	0.68	1.00	全体	制度信頼↑ 反発↓ moral injury↓	非婚・非出産・単身・養育しない選択を不利益にせず、出生数ではなく選択可能条件を評価対象にする。若者の「産ませたいだけでは」という反発を監査する。
63	policy_search_with_sustain_hope_family	BP06	政策	財政・インフレ持続性監査	24	83	0.64	1.00	国家・金融・納税者・若者	財政不安↓ 制度信頼↑ 長期予見性↑	一時金と支援の財源、物価影響、対象公平性を継続監査し、金融システムを含む系の持続性が崩れた場合は自動補正する。
63	policy_search_with_sustain_hope_family	BP07	政策	希望経路の可視化と達成共有	30	83	0.76	1.00	若者・家族形成層・次世代コホート	希望↑ 連帯感↑ 自己効力感↑	住居、ケア、教育費、復帰キャリアが実際につながった事例を学校・企業・地域で共有し、少なくとも複数の代表エージェントが「自分たちでも未来を作れる」と感じる経路を観測する。
63	policy_search_with_sustain_hope_family	HP01	政策	若者希望経路保証	8	83	0.84	1.00	15-22歳・進学就職移行層	希望↑ 自己効力感↑ 将来予見性↑	学び、初職、地域プロジェクト、AI活用訓練を接続し、若者が5年後の役割を複数持てるようにする。特定進路の強制ではなく選べる経路を増やす。
63	policy_search_with_sustain_hope_family	HP02	政策	初職喪失リカバリー権	12	83	0.78	1.00	AI自動化影響層・非正規・無業	喪失感↓ 希望↑ 雇用安定↑	AIやロボ導入で初職や職域が狭まった人に、再訓練、職務経験、所得補償をセットで提供し、最初の失敗が人生全体の諦念にならないようにする。
63	policy_search_with_sustain_hope_family	HP03	政策	若者持分型地域プロジェクト	18	83	0.72	1.00	若者・地方・都市低所得層	連帯感↑ 希望↑ nat獲得↑	地域インフラ、ケア、教育、災害対応、文化活動の更新に若者が持分を持ち、参加が報酬と将来役割に接続する仕組みを作る。
63	policy_search_with_sustain_hope_family	HP04	政策	家族形成トライアル支援	20	83	0.76	1.00	23-40歳・将来家族形成層	子ども意向↑ 住居安定↑ 時間余力↑	同居、結婚、妊娠、出産、養育の前段階で、住居、時間、ケア、相談、医療アクセスを試せる支援を整え、後戻りできる安心を残す。
63	policy_search_with_sustain_hope_family	HP05	政策	子育て共同体・代替ケア網	22	83	0.80	1.00	子育て初期・ケア責任層・地域	子育て実行可能性↑ メンタル負荷↓ 連帯感↑	保育、病児対応、夜間支援、送迎、学習支援を地域と企業が共同で担い、親だけが壊れない構造を作る。
63	policy_search_with_sustain_hope_family	HP06	政策	若者発制度監査と異議申立	24	83	0.68	1.00	若者・低所得層・非婚非出産層	制度信頼↑ 裏切られ感↓ 反発↓	制度の対象外になった人、非婚・非出産を選ぶ人、低所得層が異議申し立てできる窓口を作り、施策が弱い人を材料にすることを防ぐ。
63	policy_search_with_sustain_hope_family	HP07	政策	希望不足時の条件監査	30	83	0.70	1.00	LLM観測対象	説明可能性↑ 副作用監査↑ 調整候補↑	デモ観測上、希望を持つ若者・家族形成層が十分に立ち上がらない場合に、どの構造条件が欠けたか、どの層で対象外感・政策疲労・財政不安が出たかを説明対象にする。感情を直接命令せず、経路・支援・信頼・副作用の条件で観測する。
63	policy_search_with_sustain_hope_family	HP08	政策	自動着金・仮払いセーフティ	8	83	0.86	1.00	若者・低中所得層・家族形成層	制度信頼↑ 不安↓ 生活防衛↓	申請から支給までの空白を減らすため、資格確認前の仮払い、あとから精算、異議申立を組み合わせる。支援が「いつか届く」ではなく「今つながる」経験になるようにする。
63	policy_search_with_sustain_hope_family	HP09	政策	若者住居・ケア即時枠	10	83	0.82	1.00	15-29歳・ケア責任層・無業非正規層	安心↑ 撤退圧↓ 希望↑	家を出られない、ケアで動けない、住居費で進路を選べない層に、短期住居、代替ケア、地域伴走を即時枠として用意し、社会からの逃避や長期離脱を防ぐ。
63	policy_search_with_sustain_hope_family	HP10	政策	家族形成条件の個別見通し面談	18	83	0.74	1.00	23-40歳・将来家族形成層・子育て初期	子ども意向↑ 将来予見性↑ 制度利用↑	結婚、妊娠、出産、育休、復帰、住居、教育費、介護との両立を個別ケースで見通せる面談と試算を行い、子どもを迎えたい人が「自分の場合に可能か」を判断できるようにする。
63	policy_search_with_sustain_hope_family	HP11	政策	初期成功ケースの透明公開	12	83	0.84	1.00	若者・家族形成層・制度不信層	制度信頼↑ 自己効力感↑ 希望↑	自動着金、短期住居、代替ケア、初職リカバリーで実際に立て直せた初期ケースを、個人を傷つけない匿名形式で公開する。制度が存在するだけでなく、使うと何が変わるかを確認できるようにする。
63	policy_search_with_sustain_hope_family	HP12	政策	若者・家族形成パーソナル予算枠	15	83	0.86	1.00	15-40歳・低中所得層・ケア責任層	将来予見性↑ 子ども意向↑ 生活防衛↓	住居、学び直し、ケア代替、医療相談、妊娠出産準備に使える5年単位の個人予算枠を付与し、転居や転職をしても権利が持ち運べるようにする。
63	policy_search_with_sustain_hope_family	HP13	政策	非対象者分断の補正説明	15	83	0.72	1.00	非婚非出産層・納税者・若者全体	反発↓ 制度信頼↑ 連帯感↑	家族形成支援を、出生数の押しつけではなく、住居、ケア、学び直し、孤立防止を含む共通インフラとして説明し、非対象者にも使える支援経路と異議申立を明示する。
63	policy_search_with_sustain_hope_family	HP14	政策	個別資格通知と即時予約	18	83	0.92	1.00	15-40歳・低中所得層・ケア責任層	制度利用↑ 将来予見性↑ 希望↑	対象者ごとに、自分が使える住居枠、学び直し予算、ケア代替、家族形成面談の予約可能日が通知される。抽象的な制度ではなく、本人のスマホや学校・職場窓口で具体的な次の一手を確認できる。
63	policy_search_with_sustain_hope_family	HP15	政策	初職・復帰の先行契約枠	18	83	0.84	1.00	若者・AI自動化影響層・子育て初期	雇用安定↑ 自己効力感↑ 生活防衛↓	自治体、企業、学校が連携し、AI活用職、ケア技術、地域更新、育休復帰の先行契約枠を公開する。研修中の所得補償と実務経験を結び、学び直しが空手形にならないようにする。
63	policy_search_with_sustain_hope_family	HP16	政策	子育て共同体の空き枠可視化	20	83	0.80	1.00	家族形成層・子育て初期・地域	子ども意向↑ 安心↑ 連帯感↑	保育、病児対応、夜間支援、送迎、学習支援、産後休息の空き枠を地域単位で可視化し、親だけで抱え込まない具体的な受け皿を見えるようにする。
63	policy_search_with_sustain_hope_family	HP17	社会反応	SNS希望反転と実体験共有	20	83	0.88	1.00	若者・家族形成層・SNS高感受性層	SNS不安↓ 連帯感↑ 希望↑	自動着金、住居即時枠、初職契約、代替ケアを実際に使った人の承諾済み体験談が広がり、「制度は遅いだけ」という認識に一部反例が生まれる。
63	policy_search_with_sustain_hope_family	HP18	政策	財政持続監査の初回クリア	20	83	0.82	1.00	国家・納税者・若者・家族形成層	財政不安↓ 制度信頼↑ 将来予見性↑	支援財源、物価影響、逆進性、非対象者補正の初回監査が公開され、持続性が崩れていないことと自動補正ルールが確認される。
63	policy_search_with_sustain_hope_family	HP19	政策	nat報酬の初回着金	20	83	0.90	1.00	若者・地域プロジェクト参加層・低中所得層	自己効力感↑ 希望↑ 制度利用↑	地域更新、ケア補助、学習支援、災害備えに参加した若者へ、初回のnat報酬が実際に着金する。社会を維持する行動が飯の種になる体験が生まれる。
63	policy_search_with_sustain_hope_family	HP20	政策	家族形成シミュレーション結果通知	22	83	0.84	1.00	23-40歳・将来家族形成層	子ども意向↑ 安心↑ 将来予見性↑	個別面談を受けた人に、住居、収入、ケア、産後休息、復帰キャリアを含む自分用の家族形成見通しが通知され、無理ならどの条件が足りないかも示される。
63	policy_search_with_sustain_hope_family	HP21	社会反応	希望ケースの地域拡張	31	83	0.92	1.00	若者・地方都市・低中所得層	希望↑ 連帯感↑ 制度信頼↑	初期成功が一部の特権ではなく、複数地域の高校、大学、専門学校、職場、地域プロジェクトに広がったことが可視化される。自分の近くにも使った人がいる状態になる。
63	policy_search_with_sustain_hope_family	HP22	政策	若者メンター・伴走紹介	31	83	0.84	1.00	15-29歳・進学就職移行層・無業非正規層	自己効力感↑ 相談↑ 希望↑	制度利用後に迷う若者へ、同年代または少し上のメンターが紹介される。情報収集だけで止まらず、応募、相談、転居、学び直し、地域参加の次の一手へつなぐ。
63	policy_search_with_sustain_hope_family	HP23	政策	家族形成初回利用の完了通知	35	83	0.86	1.00	23-40歳・将来家族形成層・子育て初期	子ども意向↑ 安心↑ 制度信頼↑	家族形成面談、保育/代替ケア予約、住居支援、復帰キャリア相談の初回利用が完了し、利用者に次回予約と不足条件が通知される。検討が抽象論から実行可能な段取りへ移る。
63	policy_search_with_sustain_hope_family	HP24	社会反応	希望継続コミュニティ	45	83	0.86	1.00	若者・家族形成層・地域	希望↑ 連帯感↑ 撤退圧↓	制度利用後の若者、家族形成層、地域プロジェクト参加者が、進捗、失敗、次の予約、報酬、ケア空き枠を共有する小さなコミュニティを作る。一回の希望を孤立させず、継続する場にする。
63	policy_search_with_sustain_hope_family	HP25	政策	家族形成2回目プラン確定	45	83	0.82	1.00	23-40歳・将来家族形成層	子ども意向↑ 将来予見性↑ 安心↑	初回面談後、住居、収入、ケア、医療、復帰キャリアの不足条件を反映した2回目プランが確定し、子どもを迎える/迎えない/まだ待つ判断を現実的に更新できる。
64	policy_search_with_sustain_hope_family	P01	政策	若者住居安定パッケージ	10	83	0.70	1.00	非正規・無業・若年就業	住居安定↑ 希望↑	家賃補助・保証人代替・転居支援を組み合わせ、居住不安を緩和する。
64	policy_search_with_sustain_hope_family	P02	政策	奨学金負担軽減・所得連動返済	8	83	0.80	1.00	在学層・負債高層	可処分所得↑ 子ども意向↑	返済負担の平準化と減免を導入し、将来投資の先送りを抑制する。
64	policy_search_with_sustain_hope_family	P03	政策	社会持続活動nat報酬制度	12	83	0.85	1.00	全体	nat獲得↑ 希望↑	学校・地域・介護・防災・制度更新活動を報酬化し、役割喪失を防ぐ。
64	policy_search_with_sustain_hope_family	P05	政策	地域ケア就労の賃金底上げ	14	83	0.70	1.00	ケア責任層・地方	雇用安定↑ 制度信頼↑	ケア活動を社会基盤労働として扱い、賃金と社会的評価を引き上げる。
64	policy_search_with_sustain_hope_family	P06	政策	学び直し・移行雇用保証	16	83	0.78	1.00	非正規・無業・自動化影響層	雇用安定↑ 自己効力感↑	訓練と実務移行をセットで保証し、自動化ショックからの回復経路を提供する。
64	policy_search_with_sustain_hope_family	P07	政策	地方分散インフラ投資	20	83	0.65	1.00	地方層	住居安定↑ 希望↑	交通・医療・通信の更新により、地方での生活可能性を底上げする。
64	policy_search_with_sustain_hope_family	P08	政策	若年メンタルヘルス即時アクセス	9	83	0.72	1.00	高負荷層	メンタル負荷↓ 希望↑	心理支援への待機時間と費用障壁を下げ、長期離脱を防ぐ。
64	policy_search_with_sustain_hope_family	P09	政策	学校-企業-地域循環プロジェクト	18	83	0.68	1.00	在学層・若年就業	自己効力感↑ 制度信頼↑	学習内容と地域課題・雇用機会を連結し、努力の手応えを可視化する。
64	policy_search_with_sustain_hope_family	P10	政策	nat通貨の逆進性補正	30	83	0.60	1.00	低所得層中心	格差↓ 制度信頼↑	nat配分の偏りを是正し、参加機会の不公平を抑える再分配ルールを導入する。
64	policy_search_with_sustain_hope_family	P11	政策	介護ロボット・在宅支援普及	22	83	0.62	1.00	ケア責任層・地方・子育て初期	ケア負担↓ 可処分時間↑ 希望↑	介護ロボット、見守り、移乗支援、在宅医療接続を公共支援として広げ、家族ケアによる時間制約を緩和する。
64	policy_search_with_sustain_hope_family	BP02	政策	産後休息・代替ケア保障	15	83	0.78	1.00	妊娠出産期・子育て初期・ケア責任層	時間余力↑ メンタル負荷↓ 出生圧力リスク↓	産後の休息、夜間支援、代替ケア、家事育児支援を公的に確保し、家族責任の固定化や母親だけへの負担集中を防ぐ。
64	policy_search_with_sustain_hope_family	BP03	政策	復帰キャリア・企業負担補正	18	83	0.70	1.00	企業・正規雇用・非正規雇用・子育て初期	雇用安定↑ 企業反発↓ 子ども意向↑	育休復帰、短時間勤務、配置転換、代替人員費を企業だけに背負わせず、構造持続会計で補正し、採用抑制や女性不利益を抑える。
64	policy_search_with_sustain_hope_family	BP04	政策	家族形成住居・教育費緩衝パッケージ	20	83	0.74	1.00	23-40歳・若者・低中所得層	住居安定↑ 教育費不安↓ 希望↑	住居、保育、教育費の長期不安を束ねて緩衝し、子どもを迎える判断が一時金だけで終わらないよう支える。
64	policy_search_with_sustain_hope_family	BP05	政策	出生非強制・監査ガードレール	15	83	0.68	1.00	全体	制度信頼↑ 反発↓ moral injury↓	非婚・非出産・単身・養育しない選択を不利益にせず、出生数ではなく選択可能条件を評価対象にする。若者の「産ませたいだけでは」という反発を監査する。
64	policy_search_with_sustain_hope_family	BP06	政策	財政・インフレ持続性監査	24	83	0.64	1.00	国家・金融・納税者・若者	財政不安↓ 制度信頼↑ 長期予見性↑	一時金と支援の財源、物価影響、対象公平性を継続監査し、金融システムを含む系の持続性が崩れた場合は自動補正する。
64	policy_search_with_sustain_hope_family	BP07	政策	希望経路の可視化と達成共有	30	83	0.76	1.00	若者・家族形成層・次世代コホート	希望↑ 連帯感↑ 自己効力感↑	住居、ケア、教育費、復帰キャリアが実際につながった事例を学校・企業・地域で共有し、少なくとも複数の代表エージェントが「自分たちでも未来を作れる」と感じる経路を観測する。
64	policy_search_with_sustain_hope_family	HP01	政策	若者希望経路保証	8	83	0.84	1.00	15-22歳・進学就職移行層	希望↑ 自己効力感↑ 将来予見性↑	学び、初職、地域プロジェクト、AI活用訓練を接続し、若者が5年後の役割を複数持てるようにする。特定進路の強制ではなく選べる経路を増やす。
64	policy_search_with_sustain_hope_family	HP02	政策	初職喪失リカバリー権	12	83	0.78	1.00	AI自動化影響層・非正規・無業	喪失感↓ 希望↑ 雇用安定↑	AIやロボ導入で初職や職域が狭まった人に、再訓練、職務経験、所得補償をセットで提供し、最初の失敗が人生全体の諦念にならないようにする。
64	policy_search_with_sustain_hope_family	HP03	政策	若者持分型地域プロジェクト	18	83	0.72	1.00	若者・地方・都市低所得層	連帯感↑ 希望↑ nat獲得↑	地域インフラ、ケア、教育、災害対応、文化活動の更新に若者が持分を持ち、参加が報酬と将来役割に接続する仕組みを作る。
64	policy_search_with_sustain_hope_family	HP04	政策	家族形成トライアル支援	20	83	0.76	1.00	23-40歳・将来家族形成層	子ども意向↑ 住居安定↑ 時間余力↑	同居、結婚、妊娠、出産、養育の前段階で、住居、時間、ケア、相談、医療アクセスを試せる支援を整え、後戻りできる安心を残す。
64	policy_search_with_sustain_hope_family	HP05	政策	子育て共同体・代替ケア網	22	83	0.80	1.00	子育て初期・ケア責任層・地域	子育て実行可能性↑ メンタル負荷↓ 連帯感↑	保育、病児対応、夜間支援、送迎、学習支援を地域と企業が共同で担い、親だけが壊れない構造を作る。
64	policy_search_with_sustain_hope_family	HP06	政策	若者発制度監査と異議申立	24	83	0.68	1.00	若者・低所得層・非婚非出産層	制度信頼↑ 裏切られ感↓ 反発↓	制度の対象外になった人、非婚・非出産を選ぶ人、低所得層が異議申し立てできる窓口を作り、施策が弱い人を材料にすることを防ぐ。
64	policy_search_with_sustain_hope_family	HP07	政策	希望不足時の条件監査	30	83	0.70	1.00	LLM観測対象	説明可能性↑ 副作用監査↑ 調整候補↑	デモ観測上、希望を持つ若者・家族形成層が十分に立ち上がらない場合に、どの構造条件が欠けたか、どの層で対象外感・政策疲労・財政不安が出たかを説明対象にする。感情を直接命令せず、経路・支援・信頼・副作用の条件で観測する。
64	policy_search_with_sustain_hope_family	HP08	政策	自動着金・仮払いセーフティ	8	83	0.86	1.00	若者・低中所得層・家族形成層	制度信頼↑ 不安↓ 生活防衛↓	申請から支給までの空白を減らすため、資格確認前の仮払い、あとから精算、異議申立を組み合わせる。支援が「いつか届く」ではなく「今つながる」経験になるようにする。
64	policy_search_with_sustain_hope_family	HP09	政策	若者住居・ケア即時枠	10	83	0.82	1.00	15-29歳・ケア責任層・無業非正規層	安心↑ 撤退圧↓ 希望↑	家を出られない、ケアで動けない、住居費で進路を選べない層に、短期住居、代替ケア、地域伴走を即時枠として用意し、社会からの逃避や長期離脱を防ぐ。
64	policy_search_with_sustain_hope_family	HP10	政策	家族形成条件の個別見通し面談	18	83	0.74	1.00	23-40歳・将来家族形成層・子育て初期	子ども意向↑ 将来予見性↑ 制度利用↑	結婚、妊娠、出産、育休、復帰、住居、教育費、介護との両立を個別ケースで見通せる面談と試算を行い、子どもを迎えたい人が「自分の場合に可能か」を判断できるようにする。
64	policy_search_with_sustain_hope_family	HP11	政策	初期成功ケースの透明公開	12	83	0.84	1.00	若者・家族形成層・制度不信層	制度信頼↑ 自己効力感↑ 希望↑	自動着金、短期住居、代替ケア、初職リカバリーで実際に立て直せた初期ケースを、個人を傷つけない匿名形式で公開する。制度が存在するだけでなく、使うと何が変わるかを確認できるようにする。
64	policy_search_with_sustain_hope_family	HP12	政策	若者・家族形成パーソナル予算枠	15	83	0.86	1.00	15-40歳・低中所得層・ケア責任層	将来予見性↑ 子ども意向↑ 生活防衛↓	住居、学び直し、ケア代替、医療相談、妊娠出産準備に使える5年単位の個人予算枠を付与し、転居や転職をしても権利が持ち運べるようにする。
64	policy_search_with_sustain_hope_family	HP13	政策	非対象者分断の補正説明	15	83	0.72	1.00	非婚非出産層・納税者・若者全体	反発↓ 制度信頼↑ 連帯感↑	家族形成支援を、出生数の押しつけではなく、住居、ケア、学び直し、孤立防止を含む共通インフラとして説明し、非対象者にも使える支援経路と異議申立を明示する。
64	policy_search_with_sustain_hope_family	HP14	政策	個別資格通知と即時予約	18	83	0.92	1.00	15-40歳・低中所得層・ケア責任層	制度利用↑ 将来予見性↑ 希望↑	対象者ごとに、自分が使える住居枠、学び直し予算、ケア代替、家族形成面談の予約可能日が通知される。抽象的な制度ではなく、本人のスマホや学校・職場窓口で具体的な次の一手を確認できる。
64	policy_search_with_sustain_hope_family	HP15	政策	初職・復帰の先行契約枠	18	83	0.84	1.00	若者・AI自動化影響層・子育て初期	雇用安定↑ 自己効力感↑ 生活防衛↓	自治体、企業、学校が連携し、AI活用職、ケア技術、地域更新、育休復帰の先行契約枠を公開する。研修中の所得補償と実務経験を結び、学び直しが空手形にならないようにする。
64	policy_search_with_sustain_hope_family	HP16	政策	子育て共同体の空き枠可視化	20	83	0.80	1.00	家族形成層・子育て初期・地域	子ども意向↑ 安心↑ 連帯感↑	保育、病児対応、夜間支援、送迎、学習支援、産後休息の空き枠を地域単位で可視化し、親だけで抱え込まない具体的な受け皿を見えるようにする。
64	policy_search_with_sustain_hope_family	HP17	社会反応	SNS希望反転と実体験共有	20	83	0.88	1.00	若者・家族形成層・SNS高感受性層	SNS不安↓ 連帯感↑ 希望↑	自動着金、住居即時枠、初職契約、代替ケアを実際に使った人の承諾済み体験談が広がり、「制度は遅いだけ」という認識に一部反例が生まれる。
64	policy_search_with_sustain_hope_family	HP18	政策	財政持続監査の初回クリア	20	83	0.82	1.00	国家・納税者・若者・家族形成層	財政不安↓ 制度信頼↑ 将来予見性↑	支援財源、物価影響、逆進性、非対象者補正の初回監査が公開され、持続性が崩れていないことと自動補正ルールが確認される。
64	policy_search_with_sustain_hope_family	HP19	政策	nat報酬の初回着金	20	83	0.90	1.00	若者・地域プロジェクト参加層・低中所得層	自己効力感↑ 希望↑ 制度利用↑	地域更新、ケア補助、学習支援、災害備えに参加した若者へ、初回のnat報酬が実際に着金する。社会を維持する行動が飯の種になる体験が生まれる。
64	policy_search_with_sustain_hope_family	HP20	政策	家族形成シミュレーション結果通知	22	83	0.84	1.00	23-40歳・将来家族形成層	子ども意向↑ 安心↑ 将来予見性↑	個別面談を受けた人に、住居、収入、ケア、産後休息、復帰キャリアを含む自分用の家族形成見通しが通知され、無理ならどの条件が足りないかも示される。
64	policy_search_with_sustain_hope_family	HP21	社会反応	希望ケースの地域拡張	31	83	0.92	1.00	若者・地方都市・低中所得層	希望↑ 連帯感↑ 制度信頼↑	初期成功が一部の特権ではなく、複数地域の高校、大学、専門学校、職場、地域プロジェクトに広がったことが可視化される。自分の近くにも使った人がいる状態になる。
64	policy_search_with_sustain_hope_family	HP22	政策	若者メンター・伴走紹介	31	83	0.84	1.00	15-29歳・進学就職移行層・無業非正規層	自己効力感↑ 相談↑ 希望↑	制度利用後に迷う若者へ、同年代または少し上のメンターが紹介される。情報収集だけで止まらず、応募、相談、転居、学び直し、地域参加の次の一手へつなぐ。
64	policy_search_with_sustain_hope_family	HP23	政策	家族形成初回利用の完了通知	35	83	0.86	1.00	23-40歳・将来家族形成層・子育て初期	子ども意向↑ 安心↑ 制度信頼↑	家族形成面談、保育/代替ケア予約、住居支援、復帰キャリア相談の初回利用が完了し、利用者に次回予約と不足条件が通知される。検討が抽象論から実行可能な段取りへ移る。
64	policy_search_with_sustain_hope_family	HP24	社会反応	希望継続コミュニティ	45	83	0.86	1.00	若者・家族形成層・地域	希望↑ 連帯感↑ 撤退圧↓	制度利用後の若者、家族形成層、地域プロジェクト参加者が、進捗、失敗、次の予約、報酬、ケア空き枠を共有する小さなコミュニティを作る。一回の希望を孤立させず、継続する場にする。
64	policy_search_with_sustain_hope_family	HP25	政策	家族形成2回目プラン確定	45	83	0.82	1.00	23-40歳・将来家族形成層	子ども意向↑ 将来予見性↑ 安心↑	初回面談後、住居、収入、ケア、医療、復帰キャリアの不足条件を反映した2回目プランが確定し、子どもを迎える/迎えない/まだ待つ判断を現実的に更新できる。
65	policy_search_with_sustain_hope_family	P01	政策	若者住居安定パッケージ	10	83	0.70	1.00	非正規・無業・若年就業	住居安定↑ 希望↑	家賃補助・保証人代替・転居支援を組み合わせ、居住不安を緩和する。
65	policy_search_with_sustain_hope_family	P02	政策	奨学金負担軽減・所得連動返済	8	83	0.80	1.00	在学層・負債高層	可処分所得↑ 子ども意向↑	返済負担の平準化と減免を導入し、将来投資の先送りを抑制する。
65	policy_search_with_sustain_hope_family	P03	政策	社会持続活動nat報酬制度	12	83	0.85	1.00	全体	nat獲得↑ 希望↑	学校・地域・介護・防災・制度更新活動を報酬化し、役割喪失を防ぐ。
65	policy_search_with_sustain_hope_family	P05	政策	地域ケア就労の賃金底上げ	14	83	0.70	1.00	ケア責任層・地方	雇用安定↑ 制度信頼↑	ケア活動を社会基盤労働として扱い、賃金と社会的評価を引き上げる。
65	policy_search_with_sustain_hope_family	P06	政策	学び直し・移行雇用保証	16	83	0.78	1.00	非正規・無業・自動化影響層	雇用安定↑ 自己効力感↑	訓練と実務移行をセットで保証し、自動化ショックからの回復経路を提供する。
65	policy_search_with_sustain_hope_family	P07	政策	地方分散インフラ投資	20	83	0.65	1.00	地方層	住居安定↑ 希望↑	交通・医療・通信の更新により、地方での生活可能性を底上げする。
65	policy_search_with_sustain_hope_family	P08	政策	若年メンタルヘルス即時アクセス	9	83	0.72	1.00	高負荷層	メンタル負荷↓ 希望↑	心理支援への待機時間と費用障壁を下げ、長期離脱を防ぐ。
65	policy_search_with_sustain_hope_family	P09	政策	学校-企業-地域循環プロジェクト	18	83	0.68	1.00	在学層・若年就業	自己効力感↑ 制度信頼↑	学習内容と地域課題・雇用機会を連結し、努力の手応えを可視化する。
65	policy_search_with_sustain_hope_family	P10	政策	nat通貨の逆進性補正	30	83	0.60	1.00	低所得層中心	格差↓ 制度信頼↑	nat配分の偏りを是正し、参加機会の不公平を抑える再分配ルールを導入する。
65	policy_search_with_sustain_hope_family	P11	政策	介護ロボット・在宅支援普及	22	83	0.62	1.00	ケア責任層・地方・子育て初期	ケア負担↓ 可処分時間↑ 希望↑	介護ロボット、見守り、移乗支援、在宅医療接続を公共支援として広げ、家族ケアによる時間制約を緩和する。
65	policy_search_with_sustain_hope_family	BP02	政策	産後休息・代替ケア保障	15	83	0.78	1.00	妊娠出産期・子育て初期・ケア責任層	時間余力↑ メンタル負荷↓ 出生圧力リスク↓	産後の休息、夜間支援、代替ケア、家事育児支援を公的に確保し、家族責任の固定化や母親だけへの負担集中を防ぐ。
65	policy_search_with_sustain_hope_family	BP03	政策	復帰キャリア・企業負担補正	18	83	0.70	1.00	企業・正規雇用・非正規雇用・子育て初期	雇用安定↑ 企業反発↓ 子ども意向↑	育休復帰、短時間勤務、配置転換、代替人員費を企業だけに背負わせず、構造持続会計で補正し、採用抑制や女性不利益を抑える。
65	policy_search_with_sustain_hope_family	BP04	政策	家族形成住居・教育費緩衝パッケージ	20	83	0.74	1.00	23-40歳・若者・低中所得層	住居安定↑ 教育費不安↓ 希望↑	住居、保育、教育費の長期不安を束ねて緩衝し、子どもを迎える判断が一時金だけで終わらないよう支える。
65	policy_search_with_sustain_hope_family	BP05	政策	出生非強制・監査ガードレール	15	83	0.68	1.00	全体	制度信頼↑ 反発↓ moral injury↓	非婚・非出産・単身・養育しない選択を不利益にせず、出生数ではなく選択可能条件を評価対象にする。若者の「産ませたいだけでは」という反発を監査する。
65	policy_search_with_sustain_hope_family	BP06	政策	財政・インフレ持続性監査	24	83	0.64	1.00	国家・金融・納税者・若者	財政不安↓ 制度信頼↑ 長期予見性↑	一時金と支援の財源、物価影響、対象公平性を継続監査し、金融システムを含む系の持続性が崩れた場合は自動補正する。
65	policy_search_with_sustain_hope_family	BP07	政策	希望経路の可視化と達成共有	30	83	0.76	1.00	若者・家族形成層・次世代コホート	希望↑ 連帯感↑ 自己効力感↑	住居、ケア、教育費、復帰キャリアが実際につながった事例を学校・企業・地域で共有し、少なくとも複数の代表エージェントが「自分たちでも未来を作れる」と感じる経路を観測する。
65	policy_search_with_sustain_hope_family	HP01	政策	若者希望経路保証	8	83	0.84	1.00	15-22歳・進学就職移行層	希望↑ 自己効力感↑ 将来予見性↑	学び、初職、地域プロジェクト、AI活用訓練を接続し、若者が5年後の役割を複数持てるようにする。特定進路の強制ではなく選べる経路を増やす。
65	policy_search_with_sustain_hope_family	HP02	政策	初職喪失リカバリー権	12	83	0.78	1.00	AI自動化影響層・非正規・無業	喪失感↓ 希望↑ 雇用安定↑	AIやロボ導入で初職や職域が狭まった人に、再訓練、職務経験、所得補償をセットで提供し、最初の失敗が人生全体の諦念にならないようにする。
65	policy_search_with_sustain_hope_family	HP03	政策	若者持分型地域プロジェクト	18	83	0.72	1.00	若者・地方・都市低所得層	連帯感↑ 希望↑ nat獲得↑	地域インフラ、ケア、教育、災害対応、文化活動の更新に若者が持分を持ち、参加が報酬と将来役割に接続する仕組みを作る。
65	policy_search_with_sustain_hope_family	HP04	政策	家族形成トライアル支援	20	83	0.76	1.00	23-40歳・将来家族形成層	子ども意向↑ 住居安定↑ 時間余力↑	同居、結婚、妊娠、出産、養育の前段階で、住居、時間、ケア、相談、医療アクセスを試せる支援を整え、後戻りできる安心を残す。
65	policy_search_with_sustain_hope_family	HP05	政策	子育て共同体・代替ケア網	22	83	0.80	1.00	子育て初期・ケア責任層・地域	子育て実行可能性↑ メンタル負荷↓ 連帯感↑	保育、病児対応、夜間支援、送迎、学習支援を地域と企業が共同で担い、親だけが壊れない構造を作る。
65	policy_search_with_sustain_hope_family	HP06	政策	若者発制度監査と異議申立	24	83	0.68	1.00	若者・低所得層・非婚非出産層	制度信頼↑ 裏切られ感↓ 反発↓	制度の対象外になった人、非婚・非出産を選ぶ人、低所得層が異議申し立てできる窓口を作り、施策が弱い人を材料にすることを防ぐ。
65	policy_search_with_sustain_hope_family	HP07	政策	希望不足時の条件監査	30	83	0.70	1.00	LLM観測対象	説明可能性↑ 副作用監査↑ 調整候補↑	デモ観測上、希望を持つ若者・家族形成層が十分に立ち上がらない場合に、どの構造条件が欠けたか、どの層で対象外感・政策疲労・財政不安が出たかを説明対象にする。感情を直接命令せず、経路・支援・信頼・副作用の条件で観測する。
