イベントID	step	区分	イベント名	強度_0to1	対象	主な影響方向	発生源	関連国	日本社会状態	若者への入力文
WE054	54	世界イベント	エネルギー価格ショックの悪化	0.31	全体	生活コスト↑ 子ども意向↓	エネルギー価格圧力	ウクライナ(限定戦争)、ロシア(間接衝突)、イスラエル(間接衝突)	ステップ54: SNS不安増幅が90.6。高リスク国: ウクライナ(限定戦争)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は15.8。	エネルギー圧力が高く、家計と移動・電気代への不安が増える。 直近で悪化しており、前よりも日常の判断に入り込みやすい。
WE055	54	世界イベント	地政学SNS不安拡散の高止まり	0.93	全体	不安↑ 怒り↑ 逃避行動↑ 慢性負荷↑	SNS不安増幅	ウクライナ(限定戦争)、ロシア(間接衝突)、イスラエル(間接衝突)	ステップ54: SNS不安増幅が90.6。高リスク国: ウクライナ(限定戦争)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は15.8。	危機情報がSNSで増幅し、不安と怒りが日常会話に入り込む。 新しい事件というより、高い不安が続いて疲労感を生む。
WE056	54	制度制約	財政制約による支援遅れの高止まり	1.00	全体	制度信頼↓ 裏切られ感↑ 慢性負荷↑	日本社会状態	日本	ステップ54: SNS不安増幅が90.6。高リスク国: ウクライナ(限定戦争)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は15.8。	財政圧力により若者支援や生活支援が遅れ、制度への失望が出やすい。 新しい事件というより、高い不安が続いて疲労感を生む。
FB068	55	社会反応	生活防衛シフト	0.42	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労58.4、公平感欠損45.6、生活防衛27.5	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE055	55	組織判断	企業・組織の採用育成判断	0.46	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	関東広域ロジスティクス株式会社: 新卒は監督/保全枠を維持。中途は配車DXと保守増員 / 東北ライフライン保守株式会社: 新卒維持+地元枠継続。中途を増やし夜間/災害対応経験を優先 / 未来通信システム株式会社: 新卒は信頼運用・説明力で厳選、中途は監査と省エネ強化	関東広域ロジスティクス株式会社: 現場職の将来不安が増。安全/AI必修が安心材料になる / 東北ライフライン保守株式会社: 生活不安に配慮が定着を支えるが、即戦力要求で焦りも増す / 未来通信システム株式会社: 採用絞りで不安増、説明・検証力の学習価値が上がる 現役側には 関東広域ロジスティクス株式会社: 説明不足で抵抗増。監査と安全重視で受容を狙う / 東北ライフライン保守株式会社: 当番最適化で負荷は減る一方、AI運用責任と学習負担が増える / 未来通信システム株式会社: 監査・省エネ・対外説明の追加負荷、再配置と再学習が進む
PL054_01	55	政策探索	例外処理の標準化（参加不能/境界/対象外の三分岐を固定）	0.62	境界層／参加困難者（病気・障害・重いケア）／対象外反発層／窓口職員	取りこぼし↓ 公平感↑ 制度信頼↑ 二極化↓ 政策疲労↓	LLM政策探索/構造持続あり	日本	副作用圧100と政策疲労61が臨界。通知停止中でも「隠蔽/不公平」誤読が残り二極化を助長。	同じ状況でも自治体や属性で扱いが違うように見えて、制度を信じにくい。
PL054_02	55	政策探索	通知しない財源・副作用の任意閲覧パッケージ（1枚＋短尺FAQ＋異議申立直結）	0.52	注意層（SNS不安増幅）／対象外反発層／デジタル弱者／境界層	不安増幅↓ 隠蔽疑念↓ 副作用圧↓ 制度信頼↑ 政策疲労↓	LLM政策探索/構造持続あり	日本	副作用圧100と政策疲労61が臨界。通知停止中でも「隠蔽/不公平」誤読が残り二極化を助長。	何が改善されていて何がまだ危ないのかが見えず、不安だけが増える。
FB069	56	社会反応	情報過敏の拡大	0.36	全体	SNS不安↑ 地政学体感リスク↑	若者・現役行動フィードバック	日本国内	政策疲労59.0、公平感欠損45.2、情報過敏30.8	ニュースやSNSの確認が増え、外圧が日常の不安として体感されやすくなる。
OE056	56	組織判断	企業・組織の採用育成判断	0.45	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	首都圏業務支援株式会社: 新卒は最小維持。炎上対策・監査の中途を優先 / 関東広域ロジスティクス株式会社: 新卒は監督/保全枠を維持。中途は配車DX/保守を厚く / 東北ライフライン保守株式会社: 新卒維持+地元枠継続。中途比率増、治安/災害経験を優先	首都圏業務支援株式会社: 定型業務入口が細り、運用・統制スキルが必須化 / 関東広域ロジスティクス株式会社: 監督/保全に機会集中。SNS不安で応募の迷いが増える / 東北ライフライン保守株式会社: 不安期でも地元安定志向に訴求。適性不一致の離脱リスクは残る 現役側には 首都圏業務支援株式会社: 承認負荷と監査対応が増え、再訓練と疲弊が進む / 関東広域ロジスティクス株式会社: 現場に説明負荷増。技能転換は進むが待遇不満は残りやすい / 東北ライフライン保守株式会社: 再配置と標準化で負担軽減も、AI運用/説明対応の追加負荷が増える
PL055_01	56	政策探索	例外三分岐の全国テンプレ＋異議申立ワンタップ固定	0.62	境界層／参加困難者／対象外反発層／窓口職員	取りこぼし↓ 公平感↑ 制度信頼↑ 二極化↓ 政策疲労↓	LLM政策探索/構造持続あり	日本	副作用圧が最大化し、通知・線引き・運用差が政策疲労と公平感欠損を増幅している	何をすれば対象になるのか分からず、申請しても跳ねられる不安が先に立つ
FB070	57	社会反応	生活防衛シフト	0.26	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労57.8、公平感欠損42.4、情報過敏26.5	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
FB071	57	社会反応	情報過敏の拡大	0.28	全体	SNS不安↑ 地政学体感リスク↑	若者・現役行動フィードバック	日本国内	政策疲労57.8、公平感欠損42.4、情報過敏26.5	ニュースやSNSの確認が増え、外圧が日常の不安として体感されやすくなる。
OE057	57	組織判断	企業・組織の採用育成判断	0.48	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は説明・監査適性で厳選、中途は運用信頼と省エネを増強 / 北関東精密加工株式会社: 新卒小枠維持。中途は保全/生技/調達・SNS対応の人事優先 / 首都圏業務支援株式会社: 新卒は最小維持。炎上対応・統制設計の中途を優先	未来通信システム株式会社: 選考は厳格化、説明・検証力が評価軸化し不安も増える / 北関東精密加工株式会社: 不安拡散で辞退増の恐れ。対話強化で安心感と技能習得速度を補う / 首都圏業務支援株式会社: 新卒枠は細りつつ、統制・危機対応スキルが評価される 現役側には 未来通信システム株式会社: 運用・監査負荷が増える一方、再配置で雇用は守られやすい / 北関東精密加工株式会社: 監査・保全・多能工へ役割転換圧。SNS由来の不信で士気変動が大きい / 首都圏業務支援株式会社: 承認要員・監査要員が増え負荷上昇、再配置で職務転換増
PL055_02	57	政策探索	生活防衛×住居・ケア・学び直しの束ね直し（境界層の自動誘導）	0.56	単身・非正規／デジタル弱者／重いケア同居／境界層	生活防衛↑ 希望不足↓ 取りこぼし↓ 政策疲労↓ 制度信頼↑	LLM政策探索/構造持続あり	日本	副作用圧が最大化し、通知・線引き・運用差が政策疲労と公平感欠損を増幅している	将来の準備より今日の生活と家族のケアで手一杯で、制度を追う気力が残らない
PL056_01	57	政策探索	是正チケット即応SLA＋自治体ばらつき即時補正	0.62	注意層（SNS不安増幅）／境界層／対象外反発層／窓口職員	副作用圧↓ 政策疲労↓ 制度信頼↑ 公平感↑ 二極化↓	LLM政策探索/構造持続あり	日本	副作用圧100と政策疲労59が支配。線引き不信と運用ばらつきがSNS不安で増幅し二極化へ。	困ったときに制度が遅い・自治体で違うと感じ、どうせ無駄だと諦めが先に立つ。
PL056_02	57	政策探索	対象条件の段階化（急落防止）＋一本表の再統合	0.58	境界層／単身・非正規／対象外反発層／参加困難者（申請困難）	公平感↑ 二極化↓ 対象外反発↓ 政策疲労↓ 生活防衛↑	LLM政策探索/構造持続あり	日本	副作用圧100と政策疲労59が支配。線引き不信と運用ばらつきがSNS不安で増幅し二極化へ。	少し条件が外れるだけで全部落ちるのが怖くて、挑戦や働き方の変更を避けてしまう。
FB072	58	社会反応	生活防衛シフト	0.33	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労60.1、公平感欠損42.5、情報過敏25.6	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
FB073	58	社会反応	情報過敏の拡大	0.26	全体	SNS不安↑ 地政学体感リスク↑	若者・現役行動フィードバック	日本国内	政策疲労60.1、公平感欠損42.5、情報過敏25.6	ニュースやSNSの確認が増え、外圧が日常の不安として体感されやすくなる。
OE058	58	組織判断	企業・組織の採用育成判断	0.47	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	北関東精密加工株式会社: 新卒小枠維持。中途は保全/生技/調達・広報も優先 / 関東広域ロジスティクス株式会社: 新卒は監督/保全枠を維持。中途はBCP/広報/保守増 / 東北ライフライン保守株式会社: 新卒は地元枠維持。中途比率を上げ即戦力保安を優先	北関東精密加工株式会社: 不安増で辞退増リスク。相談導線が安心と定着に効く / 関東広域ロジスティクス株式会社: 採用枠は狭いが不安ケアと手順化で離職不安は緩和 / 東北ライフライン保守株式会社: 不安は強いが、可視化と相談窓口で応募/定着が持ち直す 現役側には 北関東精密加工株式会社: 現場は再配置と技能更新圧。保全/改善で役割再定義 / 関東広域ロジスティクス株式会社: 説明責任と手順遵守が増え負担増。相談線で摩擦低減 / 東北ライフライン保守株式会社: 再配置と当番最適化で負荷は下がるが、技能移行の緊張が増す
PL057_01	58	政策探索	段階条件先行＋自動誘導は慎重化	0.62	境界層／対象外反発層／単身・非正規／デジタル弱者	公平感↑ 二極化↓ 対象外反発↓ 政策疲労↓ 生活防衛↑	LLM政策探索/構造持続あり	日本	副作用圧が最大化しSNS不安で誤判定・不公平感が増幅、政策疲労が臨界。	制度が頻繁に変わって自分が対象か分からず、失敗したら詰む感覚が強い。
PL057_02	58	政策探索	非強制・誤情報耐性の要点説明（異議申立直結）	0.52	注意層（SNS不安増幅）／境界層／対象外反発層	不安増幅↓ 副作用圧↓ 制度信頼↑ 公平感↑ 政策疲労↓	LLM政策探索/構造持続あり	日本	副作用圧が最大化しSNS不安で誤判定・不公平感が増幅、政策疲労が臨界。	SNSで不安な話ばかり流れてきて、何が本当かより先に怖さだけが残る。
WE057	58	世界イベント	間接衝突拡大	0.72	全体	地政学リスク↑ SNS不安↑	国家LLMリスク段階	北朝鮮	ステップ58: SNS不安増幅が87.5。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)。日本の緩衝政策余力は18.7。	北朝鮮の間接衝突化により、SNS上の不安と将来予見性の低下が強まる。
FB074	59	社会反応	生活防衛シフト	0.35	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労63.7、公平感欠損44.4、情報過敏26.5	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
FB075	59	社会反応	情報過敏の拡大	0.28	全体	SNS不安↑ 地政学体感リスク↑	若者・現役行動フィードバック	日本国内	政策疲労63.7、公平感欠損44.4、情報過敏26.5	ニュースやSNSの確認が増え、外圧が日常の不安として体感されやすくなる。
OE059	59	組織判断	企業・組織の採用育成判断	0.43	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	首都圏業務支援株式会社: 新卒は最小維持。統制・危機対応・顧客折衝の中途を優先 / 関東広域ロジスティクス株式会社: 新卒は監督/保全に絞り維持。中途は保守・運行企画増 / 桐野市産業雇用課: 若者採用支援は重点業種に絞り、求人真偽審査を継続	首都圏業務支援株式会社: 新卒枠は細り不安増。AI運用・監査型スキルの学習誘因 / 関東広域ロジスティクス株式会社: 採用枠は狭いが技能明確化で学習指針が立つ / 桐野市産業雇用課: 採用口は狭まるが、検証力と地場就労の安心感が増す 現役側には 首都圏業務支援株式会社: 配置転換と再教育が増える。外注・非正規は稼働変動が拡大 / 関東広域ロジスティクス株式会社: 現場にAI/ロボ運用負荷増。相談線で不安緩和が必要 / 桐野市産業雇用課: 再配置と省力化で負荷は下がるが再学習と兼務が増える
PL058_01	59	政策探索	是正チケット静音SLA（優先度ルール＋負荷平準）	0.62	注意層（SNS不安増幅）／境界層／対象外反発層／窓口職員	副作用圧↓ 政策疲労↓ 制度信頼↑ 公平感↑ 取りこぼし↓	LLM政策探索/構造持続あり	日本	副作用圧100と政策疲労60が同時に高く、SNS不安で誤読が増幅し公平感欠損が残留。	制度が何をしても炎上しそうで、間違っても直らない気がして不安。
PL058_02	59	政策探索	段階条件の先行固定＋異議申立ワンタップ同梱	0.58	境界層／単身・非正規／参加困難者（申請困難）／対象外反発層	公平感↑ 二極化↓ 対象外反発↓ 生活防衛↑ 政策疲労↓	LLM政策探索/構造持続あり	日本	副作用圧100と政策疲労60が同時に高く、SNS不安で誤読が増幅し公平感欠損が残留。	対象かどうかが怖くて動けないので、外れても落ちない道とやり直し口が欲しい。
FB076	60	社会反応	情報過敏の拡大	0.37	全体	SNS不安↑ 地政学体感リスク↑	若者・現役行動フィードバック	日本国内	政策疲労64.9、公平感欠損44.4、情報過敏31.4	ニュースやSNSの確認が増え、外圧が日常の不安として体感されやすくなる。
OE060	60	組織判断	企業・組織の採用育成判断	0.49	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	首都圏業務支援株式会社: 新卒は最小維持。顧客統制・セキュリティ中途を優先 / 関東広域ロジスティクス株式会社: 新卒は監督/保全に絞り維持。中途は運行企画・保守増 / 未来通信システム株式会社: 新卒は信頼運用・監査適性で絞り、中途は公共折衝と省エネ運用を増員	首都圏業務支援株式会社: 新卒枠が細り不安増。監査・AI運用技能の需要は上がる / 関東広域ロジスティクス株式会社: 採用枠は狭いが技能の見通しは明確。生活不安は残る / 未来通信システム株式会社: 厳選採用で不安増、監査/運用系の入口は増える 現役側には 首都圏業務支援株式会社: 運用責任と炎上不安が増す。職務転換・再訓練負荷が上昇 / 関東広域ロジスティクス株式会社: 現場は負荷増、運用技能で評価差。離職予防策が鍵 / 未来通信システム株式会社: 慢性不安下で運用負荷↑、監査対応と再学習が常態化
PL059_01	60	政策探索	副作用監査の公開粒度ルール＋第三者異議レビュー	0.46	注意層（SNS不安増幅）／対象外反発層／境界層	副作用圧↓ 不安増幅↓ 隠蔽疑念↓ 制度信頼↑ 公平感↑ 政策疲労↓	LLM政策探索/構造持続あり	日本	副作用圧が極大で、線引き不満と切り取り炎上が政策疲労を増幅。静音で是正・説明の信頼回復が急務。	SNSでは制度の欠点だけが拡散し、何を信じればいいか分からない。
PL059_02	60	政策探索	静音ワンストップ（紙/対面）で異議申立・救済導線を固定	0.52	デジタル弱者／境界層／参加困難者（申請困難）／単身・非正規	取りこぼし↓ 公平感↑ 制度信頼↑ 政策疲労↓ 生活防衛↑	LLM政策探索/構造持続あり	日本	副作用圧が極大で、線引き不満と切り取り炎上が政策疲労を増幅。静音で是正・説明の信頼回復が急務。	アプリや制度が多すぎて追えず、困ってもどこに行けばいいか分からない。
WE058	60	世界イベント	地政学SNS不安拡散の高止まり	0.76	全体	不安↑ 怒り↑ 逃避行動↑ 慢性負荷↑	SNS不安増幅	ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)	ステップ60: 財政圧力が84.7。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)。日本の緩衝政策余力は21.2。	危機情報がSNSで増幅し、不安と怒りが日常会話に入り込む。 新しい事件というより、高い不安が続いて疲労感を生む。
WE059	60	制度制約	財政制約による支援遅れの高止まり	1.00	全体	制度信頼↓ 裏切られ感↑ 慢性負荷↑	日本社会状態	日本	ステップ60: 財政圧力が84.7。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)。日本の緩衝政策余力は21.2。	財政圧力により若者支援や生活支援が遅れ、制度への失望が出やすい。 新しい事件というより、高い不安が続いて疲労感を生む。
FB077	61	社会反応	生活防衛シフト	0.32	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労66.7、公平感欠損44.5、情報過敏25.4	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
FB078	61	社会反応	情報過敏の拡大	0.26	全体	SNS不安↑ 地政学体感リスク↑	若者・現役行動フィードバック	日本国内	政策疲労66.7、公平感欠損44.5、情報過敏25.4	ニュースやSNSの確認が増え、外圧が日常の不安として体感されやすくなる。
OE061	61	組織判断	企業・組織の採用育成判断	0.48	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	関東広域ロジスティクス株式会社: 新卒は監督/保全に絞り継続。中途は運行企画と保全厚め / 北関東精密加工株式会社: 新卒小枠維持。中途は品質/生技/保全を優先 / 首都圏業務支援株式会社: 新卒は最小維持。統制・監査・CS中途を優先	関東広域ロジスティクス株式会社: 安心材料は増えるが配属幅が狭く選別不安が残る / 北関東精密加工株式会社: 採用枠不安は残るが、技能可視化で成長実感は上向く / 首都圏業務支援株式会社: 新卒枠は細り、監査・対応力ある若手が有利 現役側には 関東広域ロジスティクス株式会社: 現場の再学習負荷増。対話負担も増えるが離職は抑制 / 北関東精密加工株式会社: 再配置と自動化で負荷平準化。学び直し圧力は増える / 首都圏業務支援株式会社: 現場は炎上対応と再配置増。監査運用スキルが必須化
PL060_01	61	政策探索	静音ワンストップ混雑平準（予約・分散・代理）	0.50	デジタル弱者／参加困難者（申請困難）／境界層／窓口職員	取りこぼし↓ 政策疲労↓ 公平感↑ 制度信頼↑	LLM政策探索/構造持続あり	日本	副作用圧が極大で、説明・窓口運用が疲労と不信を再生産しやすい	手続きが難しい人ほど後回しになって置き去りにされている感じがする
PL060_02	61	政策探索	副作用監査の誤読防止レイヤ（要点・反証・異議直結）	0.60	注意層（SNS不安増幅）／対象外反発層／境界層	不安増幅↓ 隠蔽疑念↓ 副作用圧↓ 制度信頼↑ 政策疲労↓	LLM政策探索/構造持続あり	日本	副作用圧が極大で、説明・窓口運用が疲労と不信を再生産しやすい	数字や言葉が拡散されるほど、結局なにが自分に関係あるのか分からなくなる
FB079	62	社会反応	生活防衛シフト	0.28	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労65.9、公平感欠損44.9、情報過敏27.9	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
FB080	62	社会反応	情報過敏の拡大	0.30	全体	SNS不安↑ 地政学体感リスク↑	若者・現役行動フィードバック	日本国内	政策疲労65.9、公平感欠損44.9、情報過敏27.9	ニュースやSNSの確認が増え、外圧が日常の不安として体感されやすくなる。
OE062	62	組織判断	企業・組織の採用育成判断	0.44	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	首都圏業務支援株式会社: 新卒は最小維持。炎上対応・監査中途を優先 / 桐野市産業雇用課: 重点業種の採用支援は維持、助成は成果連動で厳格化 / 関東広域ロジスティクス株式会社: 新卒は監督/保全に限定継続。中途は運行企画と保全優先	首都圏業務支援株式会社: 即戦力偏重で入口が狭まり、不安と離職が増える / 桐野市産業雇用課: 選別不安が増すため、相談導線と短期技能で安心を補う / 関東広域ロジスティクス株式会社: 採用枠は絞られ不安増。保全/運行企画に学習機会が寄る 現役側には 首都圏業務支援株式会社: 説明・監査負荷増。再配置と再学習の圧が上がる / 桐野市産業雇用課: 誤情報不安で離職懸念、再配置支援と説明一貫が効く / 関東広域ロジスティクス株式会社: 現場は不安と再配置圧。監査ログ提示で納得感は上がりやすい
PL061_01	62	政策探索	是正SLA×例外三分岐テンプレの統合運用（窓口負荷平準込み）	0.60	境界層／参加困難者／対象外反発層／窓口職員	副作用圧↓ 政策疲労↓ 公平感↑ 制度信頼↑ 取りこぼし↓ 二極化↓	LLM政策探索/構造持続あり	日本	副作用圧が極大でSNS不安が増幅。説明不足と手続き負荷が政策疲労と公平感欠損を固定化。	どの制度も条件が違って見えて、申請しても損しそうで動けない。
PL061_02	62	政策探索	誤読防止レイヤの標準化（要点・反証・財源/副作用・異議直結）	0.55	注意層（SNS不安増幅）／対象外反発層／境界層	不安増幅↓ 隠蔽疑念↓ 副作用圧↓ 制度信頼↑ 公平感↑ 政策疲労↓	LLM政策探索/構造持続あり	日本	副作用圧が極大でSNS不安が増幅。説明不足と手続き負荷が政策疲労と公平感欠損を固定化。	結局なにが本当で、誰が得してるのか分からなくて不安だけが増える。
FB081	63	社会反応	生活防衛シフト	0.28	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労64.7、公平感欠損43.8、情報過敏24.8	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE063	63	組織判断	企業・組織の採用育成判断	0.41	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	関東広域ロジスティクス株式会社: 新卒は監督/保全に限定維持。中途は運行企画と保全厚め / 未来通信システム株式会社: 新卒は信頼運用・対人折衝重視で絞り、中途は運用/CS増員 / 桐野市産業雇用課: 重点業種の採用支援維持、助成は成果連動で審査強化	関東広域ロジスティクス株式会社: 現場配属の不安が増えるが、保全/監督の明確化で定着が改善 / 未来通信システム株式会社: 不安環境で対人・説明力が評価され、AI一本化の焦りは緩和 / 桐野市産業雇用課: 不安で応募控え増。説明統一で安心を補強、実習で定着促進 現役側には 関東広域ロジスティクス株式会社: 再配置とAI/保全学習圧が増すが、雇用維持で生活不安は抑制 / 未来通信システム株式会社: 監査・危機対応の実務負荷増、計算枠制約で効率化圧力が強い / 桐野市産業雇用課: 窓口混乱が増すが、省計算AIで負荷軽減、再配置支援が必要
PL062_01	63	政策探索	是正SLA×例外三分岐の統合運用（負荷平準込み）	0.62	境界層／参加困難者／対象外反発層／窓口職員	副作用圧↓ 政策疲労↓ 公平感↑ 制度信頼↑ 取りこぼし↓ 二極化↓	LLM政策探索/構造持続あり	日本	副作用圧が極端に高く、説明不足と運用ばらつきが政策疲労と不信を増幅している。	申請や是正が遅くて理不尽に見え、結局は声の大きい人だけ得をする気がする。
PL062_02	63	政策探索	誤読防止レイヤ標準化（要点・反証・財源/副作用・異議直結）	0.58	注意層（SNS不安増幅）／対象外反発層／境界層	不安増幅↓ 隠蔽疑念↓ 副作用圧↓ 制度信頼↑ 公平感↑ 政策疲労↓	LLM政策探索/構造持続あり	日本	副作用圧が極端に高く、説明不足と運用ばらつきが政策疲労と不信を増幅している。	情報が多すぎて何が本当か分からず、制度の話は結局だまされる前提で見てしまう。
WE060	63	世界イベント	間接衝突拡大	0.72	全体	地政学リスク↑ SNS不安↑	国家LLMリスク段階	北朝鮮、イスラエル	ステップ63: SNS不安増幅が85.6。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は19.9。	北朝鮮、イスラエルの間接衝突化により、SNS上の不安と将来予見性の低下が強まる。
FB082	64	社会反応	生活防衛シフト	0.29	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労60.2、公平感欠損40.4、情報過敏20.9	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE064	64	組織判断	企業・組織の採用育成判断	0.43	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は信頼運用・CS厳選、中途は運用/監査増 / 首都圏業務支援株式会社: 新卒は最小維持。財政・需要不確実で中途は監査/危機対応に絞る / 関東広域ロジスティクス株式会社: 新卒は監督/保全に限定維持。中途は省人化PJ厚め	未来通信システム株式会社: 選別と不安対応が同時に増え、対人能力の価値上昇 / 首都圏業務支援株式会社: 新卒枠が細り不安。監査・危機対応スキル習得が就職軸に / 関東広域ロジスティクス株式会社: 入口が監督/保全寄りに。技能選別不安と成長機会は両立 現役側には 未来通信システム株式会社: 監査・危機対応が必須化し負荷増、再学習で適応格差 / 首都圏業務支援株式会社: 配置転換と評価基準変更で負荷増。再学習より手順順守が重視 / 関東広域ロジスティクス株式会社: 転換圧力増。監査/保全スキルが雇用防波堤になる
PL063_01	64	政策探索	是正SLA×例外三分岐の最小セット化（段階導入）	0.58	境界層／参加困難者／窓口職員／対象外反発層	副作用圧↓ 政策疲労↓ 取りこぼし↓ 公平感↑ 制度信頼↑（地域差も縮小）	LLM政策探索/構造持続あり	日本	副作用圧が極端に高く、説明増が政策疲労と切り取り炎上を再加速し得る局面。	制度がまた変わるのが怖く、申請や説明を追うほど生活が削られる感覚がある。
PL063_02	64	政策探索	誤読防止レイヤの“押し付けない”配布設計（検索/窓口優先＋SNS切り取り対策）	0.52	注意層（SNS不安増幅）／対象外反発層／境界層	不安増幅↓ 副作用圧↓ 監視/強制の誤読↓ 制度信頼↑ 公平感↑（通知疲れは増やさない）	LLM政策探索/構造持続あり	日本	副作用圧が極端に高く、説明増が政策疲労と切り取り炎上を再加速し得る局面。	正しい情報に辿り着く前に切り取りが流れてきて、何を信じればいいか分からない。
FB083	65	社会反応	生活防衛シフト	0.30	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労58.0、公平感欠損38.5、生活防衛20.9	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE065	65	組織判断	企業・組織の採用育成判断	0.45	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	首都圏業務支援株式会社: 新卒は最小維持。中途は危機対応/監査に限定 / 未来通信システム株式会社: 新卒は信頼運用/CS厳選、中途は監査・危機広報・省エネ運用を増 / 北関東精密加工株式会社: 新卒小枠維持。中途は保全/品質/生技を厚め、採用は慎重	首都圏業務支援株式会社: 新卒枠縮小で不安増。監査/説明スキルは評価上昇 / 未来通信システム株式会社: 採用選別が強まり不安増、対人対応/監査技能の評価は上がる / 北関東精密加工株式会社: 不安増で辞退/早期離職が増えやすいが、技能可視化で定着は改善 現役側には 首都圏業務支援株式会社: 炎上/不安対応が増え負荷上昇。再配置と学習圧力 / 未来通信システム株式会社: 誤情報対応と監査負荷が増す一方、再配置で雇用は維持されやすい / 北関東精密加工株式会社: 不安で慎重化。兼務増と再配置が進み、保全・品質の負担が上がる
PL064_01	65	政策探索	副作用監査→異議申立→救済の順序固定（先行SLA）	0.62	注意層（SNS不安増幅）／境界層／対象外反発層／窓口職員	副作用圧↓ 政策疲労↓ 制度信頼↑ 公平感↑ 二極化↓	LLM政策探索/構造持続あり	日本	副作用圧が極端に高く、政策疲労と公平感欠損がSNS不安増幅で再燃している。	困ったときの道筋が毎回変わり、説明だけ増えて自分だけ置いていかれる感じがする。
WE061	65	世界イベント	間接衝突拡大	0.72	全体	地政学リスク↑ SNS不安↑	国家LLMリスク段階	ロシア	ステップ65: SNS不安増幅が84.1。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は20.9。	ロシアの間接衝突化により、SNS上の不安と将来予見性の低下が強まる。
FB084	66	社会反応	生活防衛シフト	0.29	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	政策疲労57.4、公平感欠損39.1、情報過敏22.4	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
