イベントID	step	区分	イベント名	強度_0to1	対象	主な影響方向	発生源	関連国	日本社会状態	若者への入力文
WE048	48	制度制約	財政制約による支援遅れの高止まり	1.00	全体	制度信頼↓ 裏切られ感↑ 慢性負荷↑	日本社会状態	日本	ステップ48: SNS不安増幅が91.6。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は14.4。	財政圧力により若者支援や生活支援が遅れ、制度への失望が出やすい。 新しい事件というより、高い不安が続いて疲労感を生む。
FB075	49	社会反応	制度要求の可視化	0.44	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛38.6、制度要求34.3、連帯3.0	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB076	49	社会反応	生活防衛シフト	0.62	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛38.6、制度要求34.3、連帯3.0	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE049	49	組織判断	企業・組織の採用育成判断	0.47	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選維持、中途で統制・省電力・BCPを厚く / 北関東精密加工株式会社: 新卒は小枠維持。中途は保全・品質厚め、SNS不安に先回り説明 / 関東広域ロジスティクス株式会社: 新卒は現場DX/安全の少数維持。中途は運行/保全/CS増	未来通信システム株式会社: 厳選と不安で応募二極化、実務型研修が定着しやすい / 北関東精密加工株式会社: 採用枠は小さいが不安説明で納得感。AI補助で成長速度は維持 / 関東広域ロジスティクス株式会社: 新卒枠は狭いが、班長前倒しで成長機会は残る 現役側には 未来通信システム株式会社: 監査運用・省計算の負荷増、再配置と学び直し圧が上昇 / 北関東精密加工株式会社: 保全・段取りの需要増。配置転換と再学習圧力、雇用不安は抑制 / 関東広域ロジスティクス株式会社: 現場に監視/説明負荷増。運行管理は再学習と職務再編
FB077	50	社会反応	制度要求の可視化	0.51	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	制度要求38.5、生活防衛38.2、連帯3.6	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB078	50	社会反応	生活防衛シフト	0.62	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	制度要求38.5、生活防衛38.2、連帯3.6	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE050	50	組織判断	企業・組織の採用育成判断	0.52	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	北関東精密加工株式会社: 新卒は小枠維持。中途は保全・品質・説明役を厚め、内定不安に先回り / 関東広域ロジスティクス株式会社: 新卒は現場DX/安全を少数継続。中途は運行/保全/CS厚め / 未来通信システム株式会社: 新卒は厳選維持、中途で統制・BCP・省電力を厚く	北関東精密加工株式会社: 将来不安は残るが、説明と相談窓口で安心感が増え定着が改善 / 関東広域ロジスティクス株式会社: 安定志向が強まり志望は二極化。AI活用前提の学習負荷が増す / 未来通信システム株式会社: 将来不安が増え厳選感が強化、安心設計が鍵 現役側には 北関東精密加工株式会社: 配置転換と保全育成で負荷は増えるが、雇用維持期待は高まり離職が抑制 / 関東広域ロジスティクス株式会社: 現場は不安対策業務が増加。再配置と技能更新の圧力が高まる / 未来通信システム株式会社: 監査運用・BCP人材が厚遇、再学習圧が上がる
WE049	50	世界イベント	間接衝突拡大	0.72	全体	地政学リスク↑ SNS不安↑	国家LLMリスク段階	北朝鮮	ステップ50: SNS不安増幅が88.5。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は17.1。	北朝鮮の間接衝突化により、SNS上の不安と将来予見性の低下が強まる。
WE050	50	世界イベント	AI雇用不安増幅の悪化	0.77	全体	希望経路↓ 自己効力感↓	雇用不確実性	ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)	ステップ50: SNS不安増幅が88.5。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は17.1。	AIと景気の不確実性により、努力が報われる経路が見えにくくなる。 直近で悪化しており、前よりも日常の判断に入り込みやすい。
FB079	51	社会反応	制度要求の可視化	0.42	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛35.0、制度要求33.1、情報過敏6.9	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB080	51	社会反応	生活防衛シフト	0.56	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛35.0、制度要求33.1、情報過敏6.9	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE051	51	組織判断	企業・組織の採用育成判断	0.51	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	北関東精密加工株式会社: 新卒小枠維持。中途は保全・品質・営業説明を重点、内定不安に先回り / 関東広域ロジスティクス株式会社: 新卒は現場DX/安全少数。中途は運行/保全/CSを優先 / 未来通信システム株式会社: 新卒は厳選維持、中途で統制・省電力運用を厚く	北関東精密加工株式会社: 採用は堅いが不安増。相談導線が安心材料、技能習得は加速 / 関東広域ロジスティクス株式会社: 現場DX枠は維持も狭き門。説明力・安全理解が評価軸 / 未来通信システム株式会社: 厳選採用で不安増。監査運用スキルは伸びやすい 現役側には 北関東精密加工株式会社: 現場は停止不安と負荷増。保全・段取り職の価値上昇と再学習圧 / 関東広域ロジスティクス株式会社: 不安対応と手動介入負荷増。保全/運行の職能価値は上昇 / 未来通信システム株式会社: 省計算・統制運用へ再技能化圧力。配置不安はケアで緩和
FB081	52	社会反応	制度要求の可視化	0.40	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛38.1、制度要求32.1、ケア3.4	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB082	52	社会反応	生活防衛シフト	0.62	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛38.1、制度要求32.1、ケア3.4	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE052	52	組織判断	企業・組織の採用育成判断	0.55	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	北関東精密加工株式会社: 新卒小枠維持。中途は保全・品質・営業説明を厚く / 関東広域ロジスティクス株式会社: 新卒はDX/安全少数継続。中途は運行・保全・CS厚め / 東北ライフライン保守株式会社: 新卒は維持しつつ厳選。中途・協力会社で即応、広域募集継続	北関東精密加工株式会社: SNS不安で応募・定着が揺れ、安心説明と成長設計が効く / 関東広域ロジスティクス株式会社: 採用は狭く不安増。AI前提の早期戦力化で成長は速い / 東北ライフライン保守株式会社: 不安下で応募は二極化。資格・安定訴求で定着は上がるが負荷も増 現役側には 北関東精密加工株式会社: 現場はAI/自動化の負担増。雇用維持で学習と役割変更が進む / 関東広域ロジスティクス株式会社: 説明責任と再学習負担増。CS/運行の心理負荷が上がる / 東北ライフライン保守株式会社: 再配置と多能工化圧。ロボ/AI支援で危険減るが学習負担は増加
WE051	52	世界イベント	間接衝突拡大	0.72	全体	地政学リスク↑ SNS不安↑	国家LLMリスク段階	北朝鮮	ステップ52: SNS不安増幅が90.5。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は15.6。	北朝鮮の間接衝突化により、SNS上の不安と将来予見性の低下が強まる。
FB083	53	社会反応	制度要求の可視化	0.36	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛32.3、制度要求29.8、情報過敏5.5	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB084	53	社会反応	生活防衛シフト	0.51	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛32.3、制度要求29.8、情報過敏5.5	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE053	53	組織判断	企業・組織の採用育成判断	0.52	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	北関東精密加工株式会社: 新卒小枠維持。中途は保全・品質・調達で即戦力優先 / 関東広域ロジスティクス株式会社: 新卒は安全/DX少数維持。中途は運行/整備厚め / 未来通信システム株式会社: 新卒厳選を維持し、中途で統制運用・省電力を増員	北関東精密加工株式会社: 安定志向は残るが情報不安で応募迷い増。説明会効果が鍵 / 関東広域ロジスティクス株式会社: 採用枠は狭いが説明型育成で早期戦力化が進む / 未来通信システム株式会社: 厳選で不安は増すが、信頼運用スキルの入口が増える 現役側には 北関東精密加工株式会社: 現場は監督・保全へ役割転換圧力。AI不信対策が必要 / 関東広域ロジスティクス株式会社: 説明・対外対応負荷増。再配置と技能更新圧力が上がる / 未来通信システム株式会社: 再配置と再学習圧は上がるが、雇用維持で急激な離職は抑制
FB085	54	社会反応	制度要求の可視化	0.30	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛37.6、制度要求26.9、情報過敏2.9	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB086	54	社会反応	生活防衛シフト	0.61	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛37.6、制度要求26.9、情報過敏2.9	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE054	54	組織判断	企業・組織の採用育成判断	0.52	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	北関東精密加工株式会社: 新卒小枠維持。中途は省エネ・保全・品質の即戦力優先 / 未来通信システム株式会社: 新卒は絞り維持、中途で統制運用・省電力・BCP増員 / 首都圏業務支援株式会社: 新卒は最小維持。危機対応・監査設計の中途を優先	北関東精密加工株式会社: 安心導線が効く一方、採用枠小で競争不安は残る / 未来通信システム株式会社: 厳選採用で不安増、統制運用枠で安定志向の入口が増える / 首都圏業務支援株式会社: 新卒枠は細り不安増。監査・危機対応の技能は伸びやすい 現役側には 北関東精密加工株式会社: 省エネ・自動化対応で技能転換圧力増、雇用不安は抑制 / 未来通信システム株式会社: 省電力・監査対応の再学習圧が増し、配置転換の不安も増加 / 首都圏業務支援株式会社: 不安対応と品質責任が増。人員最適化で負荷と離職圧が上がる
WE052	54	世界イベント	エネルギー価格ショックの悪化	0.35	全体	生活コスト↑ 子ども意向↓	エネルギー価格圧力	ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)	ステップ54: SNS不安増幅が89.7。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は14.7。	エネルギー圧力が高く、家計と移動・電気代への不安が増える。 直近で悪化しており、前よりも日常の判断に入り込みやすい。
WE053	54	世界イベント	地政学SNS不安拡散の高止まり	0.91	全体	不安↑ 怒り↑ 逃避行動↑ 慢性負荷↑	SNS不安増幅	ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)	ステップ54: SNS不安増幅が89.7。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は14.7。	危機情報がSNSで増幅し、不安と怒りが日常会話に入り込む。 新しい事件というより、高い不安が続いて疲労感を生む。
WE054	54	制度制約	財政制約による支援遅れの高止まり	1.00	全体	制度信頼↓ 裏切られ感↑ 慢性負荷↑	日本社会状態	日本	ステップ54: SNS不安増幅が89.7。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)、イスラエル(間接衝突)。日本の緩衝政策余力は14.7。	財政圧力により若者支援や生活支援が遅れ、制度への失望が出やすい。 新しい事件というより、高い不安が続いて疲労感を生む。
FB087	55	社会反応	制度要求の可視化	0.33	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛31.7、制度要求28.5、情報過敏10.7	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB088	55	社会反応	生活防衛シフト	0.50	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛31.7、制度要求28.5、情報過敏10.7	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE055	55	組織判断	企業・組織の採用育成判断	0.50	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	関東広域ロジスティクス株式会社: 新卒は管理/DX少数維持。中途は運行/保全厚め / 北関東精密加工株式会社: 新卒小枠維持。中途は保全・品質・省エネ即戦力を優先 / 首都圏業務支援株式会社: 新卒は最小維持。危機対応・監査設計の中途を優先	関東広域ロジスティクス株式会社: 採用枠は狭いが、安心設計で定着率は上がる / 北関東精密加工株式会社: 新卒枠は細いが育成は厚い。不安相談が可視化され定着が上向く / 首都圏業務支援株式会社: 新卒枠が細り不安。炎上・説明スキルが就活要件化 現役側には 関東広域ロジスティクス株式会社: 再配置と多能工化が進み負荷増、技能更新が必須 / 北関東精密加工株式会社: 現場は変化疲れ。省エネKPIと自動化で負荷は減るが再学習圧 / 首都圏業務支援株式会社: 顧客対応の負荷増。監査・説明役へ再配置圧力が強まる
FB089	56	社会反応	制度要求の可視化	0.57	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	制度要求41.4、生活防衛40.2、連帯3.3	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB090	56	社会反応	生活防衛シフト	0.65	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	制度要求41.4、生活防衛40.2、連帯3.3	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE056	56	組織判断	企業・組織の採用育成判断	0.50	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	北関東精密加工株式会社: 新卒小枠維持。中途は保全・品質・省エネ即戦力を優先 / 関東広域ロジスティクス株式会社: 新卒は管理/DX少数維持。中途は運行/保全+広報危機対応 / 未来通信システム株式会社: 新卒は厳選維持、中途は統制運用・BCP中心	北関東精密加工株式会社: 不安増で定着が揺れやすいが、型化と相談で離職を抑える / 関東広域ロジスティクス株式会社: 採用枠は狭いが、DX/保全系は入口が残る。不安増 / 未来通信システム株式会社: 厳選採用で不安増、監査運用・AI実務の筋が見える層は増 現役側には 北関東精密加工株式会社: 自動化で負荷は下がる一方、異常対応・教育役の負担が増える / 関東広域ロジスティクス株式会社: 現場は配置替えと再学習負荷増。説明不足だと離職懸念 / 未来通信システム株式会社: 再配置と再学習圧が上がるが、ケア併設で離職は抑制傾向
FB091	57	社会反応	制度要求の可視化	0.28	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛31.9、制度要求25.7、情報過敏9.4	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB092	57	社会反応	生活防衛シフト	0.50	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛31.9、制度要求25.7、情報過敏9.4	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE057	57	組織判断	企業・組織の採用育成判断	0.51	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	関東広域ロジスティクス株式会社: 新卒は管理/DX核のみ維持。中途は運行/保全を優先 / 北関東精密加工株式会社: 新卒小枠維持。中途は保全・品質・省エネ即戦力優先 / 首都圏業務支援株式会社: 新卒は最小維持。監査設計・危機対応の中途を優先	関東広域ロジスティクス株式会社: 新卒枠が細り選別感増。AI前提の早期戦力化が進む / 北関東精密加工株式会社: 採用枠は狭いが技能標準化で成長は安定。不安ケア継続 / 首都圏業務支援株式会社: 新卒枠が細り選別不安。説明・監査スキルへ誘導される 現役側には 関東広域ロジスティクス株式会社: 配置転換と技能転換が増加。保全/運行の負荷と不安が上がる / 北関東精密加工株式会社: 省人化で配置転換増。保全・改善・交渉に役割シフト圧力 / 首都圏業務支援株式会社: 現場は再配置と監査負荷増。外注依存で雇用不安も残る
FB093	58	社会反応	制度要求の可視化	0.35	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛36.3、制度要求29.7、連帯3.8	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB094	58	社会反応	生活防衛シフト	0.58	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛36.3、制度要求29.7、連帯3.8	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE058	58	組織判断	企業・組織の採用育成判断	0.50	若者・現役世代	採用不安↑ 若手育成経路↓	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選継続、中途は官公需・統制運用の即戦力を増枠 / 桐野市産業雇用課: 重点業種の地元採用支援は維持、補助枠を縮小し審査強化 / 首都圏業務支援株式会社: 新卒は最小維持。危機対応・監査設計の中途優先	未来通信システム株式会社: 採用は狭まり不安増、統制運用スキルの学習需要が上がる / 桐野市産業雇用課: 支援対象の選別が強まり不安増、重点分野では定着支援が効く / 首都圏業務支援株式会社: 新卒枠が細り不安増。AI運用・説明力の要求が上がる 現役側には 未来通信システム株式会社: 再配置と監査負担増、再学習圧力と心理負荷が高まる / 桐野市産業雇用課: 再配置と副業解禁が進み負担増、移行支援で失職リスクを緩和 / 首都圏業務支援株式会社: 再配置と再学習圧が増す。外注・契約に調整皺寄せ
FB095	59	社会反応	制度要求の可視化	0.34	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛31.6、制度要求28.7、情報過敏9.9	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB096	59	社会反応	生活防衛シフト	0.50	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛31.6、制度要求28.7、情報過敏9.9	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE059	59	組織判断	企業・組織の採用育成判断	0.42	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選し即戦力寄り、中途は統制運用を増枠 / 関東広域ロジスティクス株式会社: 新卒は運行管理/DX核のみ維持。中途は保全・運行優先 / 首都圏業務支援株式会社: 新卒は最小維持。監査設計・危機対応の中途を優先	未来通信システム株式会社: 厳選採用で不安増も、統制・運用型の成長機会は増える / 関東広域ロジスティクス株式会社: 配属先が絞られ不安増。DX核は成長機会が増える / 首都圏業務支援株式会社: 新卒枠が細り不安増。AI監督補助で成長機会は残る 現役側には 未来通信システム株式会社: 省計算運用・監査へ再学習圧力、配置転換の緊張が増す / 関東広域ロジスティクス株式会社: 現場は省人化不安。保全/運行管理へ再技能圧力が増す / 首都圏業務支援株式会社: 現場はAI監督・説明責任へ再訓練圧、外注連携も増加
FB097	60	社会反応	制度要求の可視化	0.43	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛36.2、制度要求33.7、情報過敏3.6	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB098	60	社会反応	生活防衛シフト	0.58	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛36.2、制度要求33.7、情報過敏3.6	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE060	60	組織判断	企業・組織の採用育成判断	0.48	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選継続、官公需運用と省計算に強い中途増枠 / 北関東精密加工株式会社: 新卒小枠維持。中途は保全・品質・調達の即戦力を優先 / 首都圏業務支援株式会社: 新卒は最小維持。監査設計・危機対応の中途優先	未来通信システム株式会社: 選別不安増。運用・監査系の入口は増え学習負荷も増 / 北関東精密加工株式会社: 採用枠は小さく競争増。AI活用前提で早期戦力化の圧が強まる / 首都圏業務支援株式会社: AI監督職は増えるが採用枠は狭く不安が残る 現役側には 未来通信システム株式会社: 不安高止まりで疲弊。再配置・再学習圧が強まり離職リスク / 北関東精密加工株式会社: 省人化で配置転換増。SNS不安で士気低下しやすく対話負荷が増える / 首都圏業務支援株式会社: 再配置と評価基準変更で疲弊。外注化で不安定化
WE055	60	世界イベント	地政学SNS不安拡散の高止まり	0.70	全体	不安↑ 怒り↑ 逃避行動↑ 慢性負荷↑	SNS不安増幅	ウクライナ(限定戦争)、ロシア(間接衝突)	ステップ60: 財政圧力が83.6。高リスク国: ウクライナ(限定戦争)、ロシア(間接衝突)。日本の緩衝政策余力は21.2。	危機情報がSNSで増幅し、不安と怒りが日常会話に入り込む。 新しい事件というより、高い不安が続いて疲労感を生む。
WE056	60	制度制約	財政制約による支援遅れの高止まり	1.00	全体	制度信頼↓ 裏切られ感↑ 慢性負荷↑	日本社会状態	日本	ステップ60: 財政圧力が83.6。高リスク国: ウクライナ(限定戦争)、ロシア(間接衝突)。日本の緩衝政策余力は21.2。	財政圧力により若者支援や生活支援が遅れ、制度への失望が出やすい。 新しい事件というより、高い不安が続いて疲労感を生む。
FB099	61	社会反応	制度要求の可視化	0.51	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛41.7、制度要求38.4、連帯2.9	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB100	61	社会反応	生活防衛シフト	0.68	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛41.7、制度要求38.4、連帯2.9	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE061	61	組織判断	企業・組織の採用育成判断	0.48	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選維持、運用統制・省計算の中途を増枠 / 北関東精密加工株式会社: 新卒小枠維持。中途は保全・品質・生産技術を優先 / 首都圏業務支援株式会社: 新卒最小維持。計算枠制約に強い中途を厳選	未来通信システム株式会社: 採用は狭まるが運用・監査の成長経路が明確化 / 北関東精密加工株式会社: 少数採用で競争増。AI活用前提の技能習得が早期化 / 首都圏業務支援株式会社: 新卒枠は細り不安増。例外処理型の技能が評価される 現役側には 未来通信システム株式会社: 再配置と再学習が常態化、統制業務の負荷が増える / 北関東精密加工株式会社: 現場の再配置と学習負荷増。雇用維持は続くが停滞感も / 首都圏業務支援株式会社: 監査・危機対応へ職務転換圧。外注化で不安定感が増す
FB101	62	社会反応	制度要求の可視化	0.47	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	制度要求36.0、生活防衛35.7、連帯4.1	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB102	62	社会反応	生活防衛シフト	0.57	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	制度要求36.0、生活防衛35.7、連帯4.1	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE062	62	組織判断	企業・組織の採用育成判断	0.47	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	未来通信システム株式会社: 新卒は厳選維持、運用統制・省計算の中途を増枠 / 北関東精密加工株式会社: 新卒小枠維持。中途は生技・保全・IT寄りを厳選 / 関東広域ロジスティクス株式会社: 新卒は運行管理/DX核のみ維持。中途は保全・配車強化	未来通信システム株式会社: 運用・監査スキル需要増、配属不安はSNSで増幅 / 北関東精密加工株式会社: 配属は現場×AI前提に。習得差で成長機会が分岐し不安増 / 関東広域ロジスティクス株式会社: 新卒枠が狭まり選別不安。DX核は成長機会、現場は停滞感 現役側には 未来通信システム株式会社: 統制・省電力運用へ再配置圧力、雇用は維持寄り / 北関東精密加工株式会社: 現場中堅に保全・改善・AI運用の兼務負荷と再訓練圧力 / 関東広域ロジスティクス株式会社: 再配置と技能転換圧力増。外注調整で不安定化、核は安定
FB103	63	社会反応	制度要求の可視化	0.44	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	生活防衛38.4、制度要求34.2、連帯4.9	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB104	63	社会反応	生活防衛シフト	0.62	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	生活防衛38.4、制度要求34.2、連帯4.9	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE063	63	組織判断	企業・組織の採用育成判断	0.47	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	首都圏業務支援株式会社: 新卒は最小維持。中途はAI監査・運用を厳選、採用抑制 / 未来通信システム株式会社: 新卒は厳選継続、運用統制・省電力の中途を増枠 / 北関東精密加工株式会社: 新卒小枠維持。中途は保全・生技・データ人材を優先	首都圏業務支援株式会社: 新卒枠が細り不安増。AI運用・説明力が評価軸となり適応差が拡大 / 未来通信システム株式会社: 採用は狭き門化、監査・運用系の成長機会は増える / 北関東精密加工株式会社: 採用枠は細いが技能の型が明確化し成長は速まる 現役側には 首都圏業務支援株式会社: 監督/品質職へ再配置が進む一方、外注化で周辺職の不安定化が増す / 未来通信システム株式会社: 省計算運用へ再学習圧力、配置転換不安は透明化で緩和 / 北関東精密加工株式会社: 現場は省人化不安。保全・改善に再配置され負荷は増える
FB105	64	社会反応	制度要求の可視化	0.57	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	制度要求41.6、生活防衛37.0、連帯5.2	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB106	64	社会反応	生活防衛シフト	0.60	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	制度要求41.6、生活防衛37.0、連帯5.2	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
OE064	64	組織判断	企業・組織の採用育成判断	0.43	若者・現役世代	育成経路↑ 地域接続↑	組織運営LLM	日本	首都圏業務支援株式会社: 新卒は最小維持。中途はAI監査・運用を厳選し採用抑制 / 未来通信システム株式会社: 新卒は少数精鋭継続、官公需運用と省電力中途を増枠 / 関東広域ロジスティクス株式会社: 新卒は運行管理/DX核のみ維持。中途は保全・ドライバー厚め	首都圏業務支援株式会社: 入口が狭まり不安増。AI運用必修で適応者は早期成長 / 未来通信システム株式会社: 安定運用志向は増えるが採用絞りで不安も拡大 / 関東広域ロジスティクス株式会社: 採用枠が核職に偏り不安増。一方で保全/DXの学習機会は濃くなる 現役側には 首都圏業務支援株式会社: 再配置と再学習圧。外注調整で雇用不安が局所的に増える / 未来通信システム株式会社: 統制・省電力運用へ再技能圧、雇用は維持寄りに転ぶ / 関東広域ロジスティクス株式会社: 現場の省人化圧と配置転換増。AI運用・保全へ再訓練が必須化
WE057	64	世界イベント	間接衝突拡大	0.72	全体	地政学リスク↑ SNS不安↑	国家LLMリスク段階	北朝鮮、ロシア	ステップ64: 財政圧力が85.7。高リスク国: ウクライナ(限定戦争)、北朝鮮(間接衝突)、ロシア(間接衝突)。日本の緩衝政策余力は18.6。	北朝鮮、ロシアの間接衝突化により、SNS上の不安と将来予見性の低下が強まる。
FB107	65	社会反応	制度要求の可視化	0.48	全体	制度応答↑ SNS不安↑	若者・現役行動フィードバック	日本国内	制度要求36.9、生活防衛35.7、連帯5.3	怒りや制度要求が可視化され、政策対応への期待と失望が同時に高まる。
FB108	65	社会反応	生活防衛シフト	0.57	全体	生活コスト不安↑ 子ども意向↓	若者・現役行動フィードバック	日本国内	制度要求36.9、生活防衛35.7、連帯5.3	家計防衛が優先され、将来投資や子どもを迎える判断が後回しになる。
